DX,BODY_SYSTEM,ICD
F81,neurological,0
F810,neurological,0
F812,neurological,0
F818,neurological,0
F8181,neurological,0
F8189,neurological,0
F819,neurological,0
F82,neurological,0
F840,mental_health,0
F842,neurological,0
F843,mental_health,0
F845,mental_health,0
F848,mental_health,0
F849,mental_health,0
F88,mental_health,0
F89,mental_health,0
F90,mental_health,0
F900,mental_health,0
F901,mental_health,0
F902,mental_health,0
F908,mental_health,0
F909,mental_health,0
F911,mental_health,0
F912,mental_health,0
F913,mental_health,0
F918,mental_health,0
F919,mental_health,0
F951,mental_health,0
F952,mental_health,0
F981,mental_health,0
F984,mental_health,0
G09,neurological,0
G10,neurological,0
G110,neurological,0
G111,neurological,0
G113,neurological,0
G114,neurological,0
G118,neurological,0
G119,neurological,0
G12,neurological,0
G120,neurological,0
G121,neurological,0
G122,neurological,0
G1220,neurological,0
G1221,neurological,0
G1222,neurological,0
G1229,neurological,0
G128,neurological,0
G129,neurological,0
G14,neurological,0
G23,neurological,0
G230,neurological,0
G231,neurological,0
G232,neurological,0
G238,neurological,0
G239,neurological,0
G241,neurological,0
G253,neurological,0
G255,neurological,0
G2582,neurological,0
G3181,neurological,0
G3182,neurological,0
G319,neurological,0
G320,neurological,0
G3281,neurological,0
G35,neurological,0
G360,neurological,0
G370,neurological,0
G371,neurological,0
G372,neurological,0
G375,neurological,0
G378,neurological,0
G379,neurological,0
G400,neurological,0
G4000,neurological,0
G40001,neurological,0
G40009,neurological,0
G4001,neurological,0
G40011,neurological,0
G40019,neurological,0
G401,neurological,0
G4010,neurological,0
G40101,neurological,0
G40109,neurological,0
G4011,neurological,0
G40111,neurological,0
G40119,neurological,0
G402,neurological,0
G4020,neurological,0
G40201,neurological,0
G40209,neurological,0
G4021,neurological,0
G40211,neurological,0
G40219,neurological,0
G403,neurological,0
G4030,neurological,0
G40301,neurological,0
G40309,neurological,0
G4031,neurological,0
G40311,neurological,0
G40319,neurological,0
G404,neurological,0
G4040,neurological,0
G40401,neurological,0
G40409,neurological,0
G4041,neurological,0
G40411,neurological,0
G40419,neurological,0
G405,neurological,0
G4050,neurological,0
G40501,neurological,0
G40509,neurological,0
G40511,neurological,0
G40519,neurological,0
G4080,neurological,0
G40801,neurological,0
G40802,neurological,0
G40803,neurological,0
G40804,neurological,0
G40809,neurological,0
G4081,neurological,0
G40811,neurological,0
G40812,neurological,0
G40813,neurological,0
G40814,neurological,0
G40819,neurological,0
G4082,neurological,0
G40821,neurological,0
G40822,neurological,0
G40823,neurological,0
G40824,neurological,0
G409,neurological,0
G4090,neurological,0
G40901,neurological,0
G40909,neurological,0
G4091,neurological,0
G40911,neurological,0
G40919,neurological,0
G40A,neurological,0
G40A0,neurological,0
G40A01,neurological,0
G40A09,neurological,0
G40A1,neurological,0
G40A11,neurological,0
G40A19,neurological,0
G40B,neurological,0
G40B0,neurological,0
G40B01,neurological,0
G40B09,neurological,0
G40B1,neurological,0
G40B11,neurological,0
G40B19,neurological,0
G4730,pulmonary_respiratory,0
G4731,pulmonary_respiratory,0
G4733,pulmonary_respiratory,0
G4734,pulmonary_respiratory,0
G4735,pulmonary_respiratory,0
G4736,pulmonary_respiratory,0
G4737,pulmonary_respiratory,0
G4739,pulmonary_respiratory,0
G474,neurological,0
G4741,neurological,0
G47411,neurological,0
G47419,neurological,0
G4742,neurological,0
G47421,neurological,0
G47429,neurological,0
G50,neurological,0
G500,neurological,0
G501,neurological,0
G508,neurological,0
G509,neurological,0
G510,neurological,0
G511,neurological,0
G512,neurological,0
G518,neurological,0
G519,neurological,0
G52,neurological,0
G520,neurological,0
G521,neurological,0
G522,neurological,0
G523,neurological,0
G527,neurological,0
G528,neurological,0
G529,neurological,0
G54,neurological,0
G540,neurological,0
G541,neurological,0
G542,neurological,0
G543,neurological,0
G544,neurological,0
G545,neurological,0
G546,neurological,0
G547,neurological,0
G548,neurological,0
G549,neurological,0
G56,neurological,0
G560,neurological,0
G5600,neurological,0
G5601,neurological,0
G5602,neurological,0
G5603,neurological,0
G561,neurological,0
G5610,neurological,0
G5611,neurological,0
G5612,neurological,0
G5613,neurological,0
G562,neurological,0
G5620,neurological,0
G5621,neurological,0
G5622,neurological,0
G5623,neurological,0
G563,neurological,0
G5630,neurological,0
G5631,neurological,0
G5632,neurological,0
G5633,neurological,0
G564,neurological,0
G5640,neurological,0
G5641,neurological,0
G5642,neurological,0
G5643,neurological,0
G568,neurological,0
G5680,neurological,0
G5681,neurological,0
G5682,neurological,0
G5683,neurological,0
G569,neurological,0
G5690,neurological,0
G5691,neurological,0
G5692,neurological,0
G5693,neurological,0
G57,neurological,0
G570,neurological,0
G5700,neurological,0
G5701,neurological,0
G5702,neurological,0
G5703,neurological,0
G571,neurological,0
G5710,neurological,0
G5711,neurological,0
G5712,neurological,0
G5713,neurological,0
G572,neurological,0
G5720,neurological,0
G5721,neurological,0
G5722,neurological,0
G5723,neurological,0
G573,neurological,0
G5730,neurological,0
G5731,neurological,0
G5732,neurological,0
G5733,neurological,0
G574,neurological,0
G5740,neurological,0
G5741,neurological,0
G5742,neurological,0
G5743,neurological,0
G575,neurological,0
G5750,neurological,0
G5751,neurological,0
G5752,neurological,0
G5753,neurological,0
G576,neurological,0
G5760,neurological,0
G5761,neurological,0
G5762,neurological,0
G5763,neurological,0
G577,neurological,0
G5770,neurological,0
G5771,neurological,0
G5772,neurological,0
G5773,neurological,0
G578,neurological,0
G5780,neurological,0
G5781,neurological,0
G5782,neurological,0
G5783,neurological,0
G579,neurological,0
G5790,neurological,0
G5791,neurological,0
G5792,neurological,0
G5793,neurological,0
G587,neurological,0
G588,neurological,0
G589,neurological,0
G600,neurological,0
G601,neurological,0
G603,neurological,0
G608,neurological,0
G609,neurological,0
G6181,neurological,0
G6189,neurological,0
G619,neurological,0
G620,neurological,0
G621,neurological,0
G622,neurological,0
G63,neurological,0
G7000,neurological,0
G701,neurological,0
G702,neurological,0
G7080,neurological,0
G7089,neurological,0
G709,neurological,0
G7111,neurological,0
G7112,neurological,0
G7113,neurological,0
G7114,neurological,0
G7119,neurological,0
G712,neurological,0
G722,neurological,0
G723,neurological,0
G7289,neurological,0
G729,neurological,0
G733,neurological,0
G737,neurological,0
G800,neurological,0
G801,neurological,0
G802,neurological,0
G803,neurological,0
G804,neurological,0
G808,neurological,0
G809,neurological,0
G81,neurological,0
G810,neurological,0
G8100,neurological,0
G8101,neurological,0
G8102,neurological,0
G8103,neurological,0
G8104,neurological,0
G811,neurological,0
G8110,neurological,0
G8111,neurological,0
G8112,neurological,0
G8113,neurological,0
G8114,neurological,0
G819,neurological,0
G8190,neurological,0
G8191,neurological,0
G8192,neurological,0
G8193,neurological,0
G8194,neurological,0
G822,neurological,0
G8220,neurological,0
G8221,neurological,0
G8222,neurological,0
G825,neurological,0
G8250,neurological,0
G8251,neurological,0
G8252,neurological,0
G8253,neurological,0
G8254,neurological,0
G830,neurological,0
G831,neurological,0
G8310,neurological,0
G8311,neurological,0
G8312,neurological,0
G8313,neurological,0
G8314,neurological,0
G832,neurological,0
G8320,neurological,0
G8321,neurological,0
G8322,neurological,0
G8323,neurological,0
G8324,neurological,0
G833,neurological,0
G8330,neurological,0
G8331,neurological,0
G8332,neurological,0
G8333,neurological,0
G8334,neurological,0
G834,neurological,0
G835,neurological,0
G8381,neurological,0
G8389,neurological,0
G839,neurological,0
G900,neurological,0
G9001,neurological,0
G9009,neurological,0
G901,neurological,0
G904,neurological,0
G905,neurological,0
G9050,neurological,0
G9051,neurological,0
G90511,neurological,0
G90512,neurological,0
G90513,neurological,0
G90519,neurological,0
G9052,neurological,0
G90521,neurological,0
G90522,neurological,0
G90523,neurological,0
G90529,neurological,0
G9059,neurological,0
G908,neurological,0
G909,neurological,0
G910,neurological,0
G911,neurological,0
G931,neurological,0
G932,neurological,0
G9389,neurological,0
G939,neurological,0
G950,neurological,0
G9519,neurological,0
G9589,neurological,0
G959,neurological,0
G969,neurological,0
G990,neurological,0
G992,neurological,0
H150,ophthalmological,0
H1500,ophthalmological,0
H15001,ophthalmological,0
H15002,ophthalmological,0
H15003,ophthalmological,0
H15009,ophthalmological,0
H1501,ophthalmological,0
H15011,ophthalmological,0
H15012,ophthalmological,0
H15013,ophthalmological,0
H15019,ophthalmological,0
H1502,ophthalmological,0
H15021,ophthalmological,0
H15022,ophthalmological,0
H15023,ophthalmological,0
H15029,ophthalmological,0
H1503,ophthalmological,0
H15031,ophthalmological,0
H15032,ophthalmological,0
H15033,ophthalmological,0
H15039,ophthalmological,0
H1504,ophthalmological,0
H15041,ophthalmological,0
H15042,ophthalmological,0
H15043,ophthalmological,0
H15049,ophthalmological,0
H1505,ophthalmological,0
H15051,ophthalmological,0
H15052,ophthalmological,0
H15053,ophthalmological,0
H15059,ophthalmological,0
H1509,ophthalmological,0
H15091,ophthalmological,0
H15092,ophthalmological,0
H15093,ophthalmological,0
H15099,ophthalmological,0
H158,ophthalmological,0
H1581,ophthalmological,0
H15811,ophthalmological,0
H15812,ophthalmological,0
H15813,ophthalmological,0
H15819,ophthalmological,0
H1582,ophthalmological,0
H15821,ophthalmological,0
H15822,ophthalmological,0
H15823,ophthalmological,0
H15829,ophthalmological,0
H1583,ophthalmological,0
H15831,ophthalmological,0
H15832,ophthalmological,0
H15833,ophthalmological,0
H15839,ophthalmological,0
H1584,ophthalmological,0
H15841,ophthalmological,0
H15842,ophthalmological,0
H15843,ophthalmological,0
H15849,ophthalmological,0
H1585,ophthalmological,0
H15851,ophthalmological,0
H15852,ophthalmological,0
H15853,ophthalmological,0
H15859,ophthalmological,0
H1589,ophthalmological,0
H201,ophthalmological,0
H2010,ophthalmological,0
H2011,ophthalmological,0
H2012,ophthalmological,0
H2013,ophthalmological,0
H202,ophthalmological,0
H2020,ophthalmological,0
H2021,ophthalmological,0
H2022,ophthalmological,0
H2023,ophthalmological,0
H208,ophthalmological,0
H2081,ophthalmological,0
H20811,ophthalmological,0
H20812,ophthalmological,0
H20813,ophthalmological,0
H20819,ophthalmological,0
H2082,ophthalmological,0
H20821,ophthalmological,0
H20822,ophthalmological,0
H20823,ophthalmological,0
H20829,ophthalmological,0
H209,ophthalmological,0
H212,ophthalmological,0
H2121,ophthalmological,0
H21211,ophthalmological,0
H21212,ophthalmological,0
H21213,ophthalmological,0
H21219,ophthalmological,0
H2122,ophthalmological,0
H21221,ophthalmological,0
H21222,ophthalmological,0
H21223,ophthalmological,0
H21229,ophthalmological,0
H2123,ophthalmological,0
H21231,ophthalmological,0
H21232,ophthalmological,0
H21233,ophthalmological,0
H21239,ophthalmological,0
H2124,ophthalmological,0
H21241,ophthalmological,0
H21242,ophthalmological,0
H21243,ophthalmological,0
H21249,ophthalmological,0
H2125,ophthalmological,0
H21251,ophthalmological,0
H21252,ophthalmological,0
H21253,ophthalmological,0
H21259,ophthalmological,0
H2126,ophthalmological,0
H21261,ophthalmological,0
H21262,ophthalmological,0
H21263,ophthalmological,0
H21269,ophthalmological,0
H2127,ophthalmological,0
H21271,ophthalmological,0
H21272,ophthalmological,0
H21273,ophthalmological,0
H21279,ophthalmological,0
H2129,ophthalmological,0
H2150,ophthalmological,0
H21501,ophthalmological,0
H21502,ophthalmological,0
H21503,ophthalmological,0
H21509,ophthalmological,0
H2151,ophthalmological,0
H21511,ophthalmological,0
H21512,ophthalmological,0
H21513,ophthalmological,0
H21519,ophthalmological,0
H2152,ophthalmological,0
H21521,ophthalmological,0
H21522,ophthalmological,0
H21523,ophthalmological,0
H21529,ophthalmological,0
H2154,ophthalmological,0
H21541,ophthalmological,0
H21542,ophthalmological,0
H21543,ophthalmological,0
H21549,ophthalmological,0
H2155,ophthalmological,0
H21551,ophthalmological,0
H21552,ophthalmological,0
H21553,ophthalmological,0
H21559,ophthalmological,0
H2156,ophthalmological,0
H21561,ophthalmological,0
H21562,ophthalmological,0
H21563,ophthalmological,0
H21569,ophthalmological,0
H218,ophthalmological,0
H2181,ophthalmological,0
H2182,ophthalmological,0
H2189,ophthalmological,0
H270,ophthalmological,0
H2700,ophthalmological,0
H2701,ophthalmological,0
H2702,ophthalmological,0
H2703,ophthalmological,0
H2711,ophthalmological,0
H27111,ophthalmological,0
H27112,ophthalmological,0
H27113,ophthalmological,0
H27119,ophthalmological,0
H2712,ophthalmological,0
H27121,ophthalmological,0
H27122,ophthalmological,0
H27123,ophthalmological,0
H27129,ophthalmological,0
H2713,ophthalmological,0
H27131,ophthalmological,0
H27132,ophthalmological,0
H27133,ophthalmological,0
H27139,ophthalmological,0
H278,ophthalmological,0
H300,ophthalmological,0
H3000,ophthalmological,0
H30001,ophthalmological,0
H30002,ophthalmological,0
H30003,ophthalmological,0
H30009,ophthalmological,0
H3001,ophthalmological,0
H30011,ophthalmological,0
H30012,ophthalmological,0
H30013,ophthalmological,0
H30019,ophthalmological,0
H3002,ophthalmological,0
H30021,ophthalmological,0
H30022,ophthalmological,0
H30023,ophthalmological,0
H30029,ophthalmological,0
H3003,ophthalmological,0
H30031,ophthalmological,0
H30032,ophthalmological,0
H30033,ophthalmological,0
H30039,ophthalmological,0
H3004,ophthalmological,0
H30041,ophthalmological,0
H30042,ophthalmological,0
H30043,ophthalmological,0
H30049,ophthalmological,0
H301,ophthalmological,0
H3010,ophthalmological,0
H30101,ophthalmological,0
H30102,ophthalmological,0
H30103,ophthalmological,0
H30109,ophthalmological,0
H3011,ophthalmological,0
H30111,ophthalmological,0
H30112,ophthalmological,0
H30113,ophthalmological,0
H30119,ophthalmological,0
H3012,ophthalmological,0
H30121,ophthalmological,0
H30122,ophthalmological,0
H30123,ophthalmological,0
H30129,ophthalmological,0
H3013,ophthalmological,0
H30131,ophthalmological,0
H30132,ophthalmological,0
H30133,ophthalmological,0
H30139,ophthalmological,0
H3014,ophthalmological,0
H30141,ophthalmological,0
H30142,ophthalmological,0
H30143,ophthalmological,0
H30149,ophthalmological,0
H302,ophthalmological,0
H3020,ophthalmological,0
H3021,ophthalmological,0
H3022,ophthalmological,0
H3023,ophthalmological,0
H3081,ophthalmological,0
H30811,ophthalmological,0
H30812,ophthalmological,0
H30813,ophthalmological,0
H30819,ophthalmological,0
H309,ophthalmological,0
H3090,ophthalmological,0
H3091,ophthalmological,0
H3092,ophthalmological,0
H3093,ophthalmological,0
H310,ophthalmological,0
H3100,ophthalmological,0
H31001,ophthalmological,0
H31002,ophthalmological,0
H31003,ophthalmological,0
H31009,ophthalmological,0
H3101,ophthalmological,0
H31011,ophthalmological,0
H31012,ophthalmological,0
H31013,ophthalmological,0
H31019,ophthalmological,0
H3102,ophthalmological,0
H31021,ophthalmological,0
H31022,ophthalmological,0
H31023,ophthalmological,0
H31029,ophthalmological,0
H3109,ophthalmological,0
H31091,ophthalmological,0
H31092,ophthalmological,0
H31093,ophthalmological,0
H31099,ophthalmological,0
H3110,ophthalmological,0
H31101,ophthalmological,0
H31102,ophthalmological,0
H31103,ophthalmological,0
H31109,ophthalmological,0
H3112,ophthalmological,0
H31121,ophthalmological,0
H31122,ophthalmological,0
H31123,ophthalmological,0
H31129,ophthalmological,0
H312,ophthalmological,0
H3120,ophthalmological,0
H3121,ophthalmological,0
H3122,ophthalmological,0
H3123,ophthalmological,0
H3129,ophthalmological,0
H313,ophthalmological,0
H3130,ophthalmological,0
H31301,ophthalmological,0
H31302,ophthalmological,0
H31303,ophthalmological,0
H31309,ophthalmological,0
H3131,ophthalmological,0
H31311,ophthalmological,0
H31312,ophthalmological,0
H31313,ophthalmological,0
H31319,ophthalmological,0
H3132,ophthalmological,0
H31321,ophthalmological,0
H31322,ophthalmological,0
H31323,ophthalmological,0
H31329,ophthalmological,0
H314,ophthalmological,0
H3140,ophthalmological,0
H31401,ophthalmological,0
H31402,ophthalmological,0
H31403,ophthalmological,0
H31409,ophthalmological,0
H3141,ophthalmological,0
H31411,ophthalmological,0
H31412,ophthalmological,0
H31413,ophthalmological,0
H31419,ophthalmological,0
H3142,ophthalmological,0
H31421,ophthalmological,0
H31422,ophthalmological,0
H31423,ophthalmological,0
H31429,ophthalmological,0
H318,ophthalmological,0
H319,ophthalmological,0
H330,ophthalmological,0
H3300,ophthalmological,0
H33001,ophthalmological,0
H33002,ophthalmological,0
H33003,ophthalmological,0
H33009,ophthalmological,0
H3301,ophthalmological,0
H33011,ophthalmological,0
H33012,ophthalmological,0
H33013,ophthalmological,0
H33019,ophthalmological,0
H3302,ophthalmological,0
H33021,ophthalmological,0
H33022,ophthalmological,0
H33023,ophthalmological,0
H33029,ophthalmological,0
H3303,ophthalmological,0
H33031,ophthalmological,0
H33032,ophthalmological,0
H33033,ophthalmological,0
H33039,ophthalmological,0
H3304,ophthalmological,0
H33041,ophthalmological,0
H33042,ophthalmological,0
H33043,ophthalmological,0
H33049,ophthalmological,0
H3305,ophthalmological,0
H33051,ophthalmological,0
H33052,ophthalmological,0
H33053,ophthalmological,0
H33059,ophthalmological,0
H3310,ophthalmological,0
H33101,ophthalmological,0
H33102,ophthalmological,0
H33103,ophthalmological,0
H33109,ophthalmological,0
H3319,ophthalmological,0
H33191,ophthalmological,0
H33192,ophthalmological,0
H33193,ophthalmological,0
H33199,ophthalmological,0
H332,ophthalmological,0
H3320,ophthalmological,0
H3321,ophthalmological,0
H3322,ophthalmological,0
H3323,ophthalmological,0
H333,ophthalmological,0
H3330,ophthalmological,0
H33301,ophthalmological,0
H33302,ophthalmological,0
H33303,ophthalmological,0
H33309,ophthalmological,0
H3331,ophthalmological,0
H33311,ophthalmological,0
H33312,ophthalmological,0
H33313,ophthalmological,0
H33319,ophthalmological,0
H3332,ophthalmological,0
H33321,ophthalmological,0
H33322,ophthalmological,0
H33323,ophthalmological,0
H33329,ophthalmological,0
H3333,ophthalmological,0
H33331,ophthalmological,0
H33332,ophthalmological,0
H33333,ophthalmological,0
H33339,ophthalmological,0
H334,ophthalmological,0
H3340,ophthalmological,0
H3341,ophthalmological,0
H3342,ophthalmological,0
H3343,ophthalmological,0
H338,ophthalmological,0
H34,ophthalmological,0
H340,ophthalmological,0
H3400,ophthalmological,0
H3401,ophthalmological,0
H3402,ophthalmological,0
H3403,ophthalmological,0
H341,ophthalmological,0
H3410,ophthalmological,0
H3411,ophthalmological,0
H3412,ophthalmological,0
H3413,ophthalmological,0
H342,ophthalmological,0
H3421,ophthalmological,0
H34211,ophthalmological,0
H34212,ophthalmological,0
H34213,ophthalmological,0
H34219,ophthalmological,0
H3423,ophthalmological,0
H34231,ophthalmological,0
H34232,ophthalmological,0
H34233,ophthalmological,0
H34239,ophthalmological,0
H348,ophthalmological,0
H3481,ophthalmological,0
H34811,ophthalmological,0
H348110,ophthalmological,0
H348111,ophthalmological,0
H348112,ophthalmological,0
H34812,ophthalmological,0
H348120,ophthalmological,0
H348121,ophthalmological,0
H348122,ophthalmological,0
H34813,ophthalmological,0
H348130,ophthalmological,0
H348131,ophthalmological,0
H348132,ophthalmological,0
H34819,ophthalmological,0
H348190,ophthalmological,0
H348191,ophthalmological,0
H348192,ophthalmological,0
H3482,ophthalmological,0
H34821,ophthalmological,0
H34822,ophthalmological,0
H34823,ophthalmological,0
H34829,ophthalmological,0
H3483,ophthalmological,0
H34831,ophthalmological,0
H348310,ophthalmological,0
H348311,ophthalmological,0
H348312,ophthalmological,0
H34832,ophthalmological,0
H348320,ophthalmological,0
H348321,ophthalmological,0
H348322,ophthalmological,0
H34833,ophthalmological,0
H348330,ophthalmological,0
H348331,ophthalmological,0
H348332,ophthalmological,0
H34839,ophthalmological,0
H348390,ophthalmological,0
H348391,ophthalmological,0
H348392,ophthalmological,0
H349,ophthalmological,0
H350,ophthalmological,0
H3500,ophthalmological,0
H3501,ophthalmological,0
H35011,ophthalmological,0
H35012,ophthalmological,0
H35013,ophthalmological,0
H35019,ophthalmological,0
H3502,ophthalmological,0
H35021,ophthalmological,0
H35022,ophthalmological,0
H35023,ophthalmological,0
H35029,ophthalmological,0
H3503,ophthalmological,0
H35031,ophthalmological,0
H35032,ophthalmological,0
H35033,ophthalmological,0
H35039,ophthalmological,0
H3504,ophthalmological,0
H35041,ophthalmological,0
H35042,ophthalmological,0
H35043,ophthalmological,0
H35049,ophthalmological,0
H3505,ophthalmological,0
H35051,ophthalmological,0
H35052,ophthalmological,0
H35053,ophthalmological,0
H35059,ophthalmological,0
H3506,ophthalmological,0
H35061,ophthalmological,0
H35062,ophthalmological,0
H35063,ophthalmological,0
H35069,ophthalmological,0
H3507,ophthalmological,0
H35071,ophthalmological,0
H35072,ophthalmological,0
H35073,ophthalmological,0
H35079,ophthalmological,0
H3509,ophthalmological,0
H3515,ophthalmological,0
H35151,ophthalmological,0
H35152,ophthalmological,0
H35153,ophthalmological,0
H35159,ophthalmological,0
H3516,ophthalmological,0
H35161,ophthalmological,0
H35162,ophthalmological,0
H35163,ophthalmological,0
H35169,ophthalmological,0
H3517,ophthalmological,0
H35171,ophthalmological,0
H35172,ophthalmological,0
H35173,ophthalmological,0
H35179,ophthalmological,0
H352,ophthalmological,0
H3520,ophthalmological,0
H3521,ophthalmological,0
H3522,ophthalmological,0
H3523,ophthalmological,0
H3530,ophthalmological,0
H3533,ophthalmological,0
H3534,ophthalmological,0
H35341,ophthalmological,0
H35342,ophthalmological,0
H35343,ophthalmological,0
H35349,ophthalmological,0
H3535,ophthalmological,0
H35351,ophthalmological,0
H35352,ophthalmological,0
H35353,ophthalmological,0
H35359,ophthalmological,0
H3536,ophthalmological,0
H35361,ophthalmological,0
H35362,ophthalmological,0
H35363,ophthalmological,0
H35369,ophthalmological,0
H3537,ophthalmological,0
H35371,ophthalmological,0
H35372,ophthalmological,0
H35373,ophthalmological,0
H35379,ophthalmological,0
H3538,ophthalmological,0
H35381,ophthalmological,0
H35382,ophthalmological,0
H35383,ophthalmological,0
H35389,ophthalmological,0
H3540,ophthalmological,0
H3541,ophthalmological,0
H35411,ophthalmological,0
H35412,ophthalmological,0
H35413,ophthalmological,0
H35419,ophthalmological,0
H3542,ophthalmological,0
H35421,ophthalmological,0
H35422,ophthalmological,0
H35423,ophthalmological,0
H35429,ophthalmological,0
H3543,ophthalmological,0
H35431,ophthalmological,0
H35432,ophthalmological,0
H35433,ophthalmological,0
H35439,ophthalmological,0
H3545,ophthalmological,0
H35451,ophthalmological,0
H35452,ophthalmological,0
H35453,ophthalmological,0
H35459,ophthalmological,0
H3546,ophthalmological,0
H35461,ophthalmological,0
H35462,ophthalmological,0
H35463,ophthalmological,0
H35469,ophthalmological,0
H355,ophthalmological,0
H3550,ophthalmological,0
H3551,ophthalmological,0
H3552,ophthalmological,0
H3553,ophthalmological,0
H3554,ophthalmological,0
H357,ophthalmological,0
H3570,ophthalmological,0
H3571,ophthalmological,0
H35711,ophthalmological,0
H35712,ophthalmological,0
H35713,ophthalmological,0
H35719,ophthalmological,0
H3572,ophthalmological,0
H35721,ophthalmological,0
H35722,ophthalmological,0
H35723,ophthalmological,0
H35729,ophthalmological,0
H3573,ophthalmological,0
H35731,ophthalmological,0
H35732,ophthalmological,0
H35733,ophthalmological,0
H35739,ophthalmological,0
H3589,ophthalmological,0
H36,ophthalmological,0
H401,ophthalmological,0
H4010,ophthalmological,0
H4010X0,ophthalmological,0
H4010X1,ophthalmological,0
H4010X2,ophthalmological,0
H4010X3,ophthalmological,0
H4010X4,ophthalmological,0
H4011,ophthalmological,0
H40111,ophthalmological,0
H401110,ophthalmological,0
H401111,ophthalmological,0
H401112,ophthalmological,0
H401113,ophthalmological,0
H401114,ophthalmological,0
H40112,ophthalmological,0
H401120,ophthalmological,0
H401121,ophthalmological,0
H401122,ophthalmological,0
H401123,ophthalmological,0
H401124,ophthalmological,0
H40113,ophthalmological,0
H401130,ophthalmological,0
H401131,ophthalmological,0
H401132,ophthalmological,0
H401133,ophthalmological,0
H401134,ophthalmological,0
H40119,ophthalmological,0
H401190,ophthalmological,0
H401191,ophthalmological,0
H401192,ophthalmological,0
H401193,ophthalmological,0
H401194,ophthalmological,0
H4011X0,ophthalmological,0
H4011X1,ophthalmological,0
H4011X2,ophthalmological,0
H4011X3,ophthalmological,0
H4011X4,ophthalmological,0
H4012,ophthalmological,0
H40121,ophthalmological,0
H401210,ophthalmological,0
H401211,ophthalmological,0
H401212,ophthalmological,0
H401213,ophthalmological,0
H401214,ophthalmological,0
H40122,ophthalmological,0
H401220,ophthalmological,0
H401221,ophthalmological,0
H401222,ophthalmological,0
H401223,ophthalmological,0
H401224,ophthalmological,0
H40123,ophthalmological,0
H401230,ophthalmological,0
H401231,ophthalmological,0
H401232,ophthalmological,0
H401233,ophthalmological,0
H401234,ophthalmological,0
H40129,ophthalmological,0
H401290,ophthalmological,0
H401291,ophthalmological,0
H401292,ophthalmological,0
H401293,ophthalmological,0
H401294,ophthalmological,0
H4013,ophthalmological,0
H40131,ophthalmological,0
H401310,ophthalmological,0
H401311,ophthalmological,0
H401312,ophthalmological,0
H401313,ophthalmological,0
H401314,ophthalmological,0
H40132,ophthalmological,0
H401320,ophthalmological,0
H401321,ophthalmological,0
H401322,ophthalmological,0
H401323,ophthalmological,0
H401324,ophthalmological,0
H40133,ophthalmological,0
H401330,ophthalmological,0
H401331,ophthalmological,0
H401332,ophthalmological,0
H401333,ophthalmological,0
H401334,ophthalmological,0
H40139,ophthalmological,0
H401390,ophthalmological,0
H401391,ophthalmological,0
H401392,ophthalmological,0
H401393,ophthalmological,0
H401394,ophthalmological,0
H4014,ophthalmological,0
H40141,ophthalmological,0
H401410,ophthalmological,0
H401411,ophthalmological,0
H401412,ophthalmological,0
H401413,ophthalmological,0
H401414,ophthalmological,0
H40142,ophthalmological,0
H401420,ophthalmological,0
H401421,ophthalmological,0
H401422,ophthalmological,0
H401423,ophthalmological,0
H401424,ophthalmological,0
H40143,ophthalmological,0
H401430,ophthalmological,0
H401431,ophthalmological,0
H401432,ophthalmological,0
H401433,ophthalmological,0
H401434,ophthalmological,0
H40149,ophthalmological,0
H401490,ophthalmological,0
H401491,ophthalmological,0
H401492,ophthalmological,0
H401493,ophthalmological,0
H401494,ophthalmological,0
H4015,ophthalmological,0
H40151,ophthalmological,0
H401510,ophthalmological,0
H401511,ophthalmological,0
H401512,ophthalmological,0
H401513,ophthalmological,0
H401514,ophthalmological,0
H40152,ophthalmological,0
H401520,ophthalmological,0
H401521,ophthalmological,0
H401522,ophthalmological,0
H401523,ophthalmological,0
H401524,ophthalmological,0
H40153,ophthalmological,0
H401530,ophthalmological,0
H401531,ophthalmological,0
H401532,ophthalmological,0
H401533,ophthalmological,0
H401534,ophthalmological,0
H40159,ophthalmological,0
H401590,ophthalmological,0
H401591,ophthalmological,0
H401592,ophthalmological,0
H401593,ophthalmological,0
H401594,ophthalmological,0
H402,ophthalmological,0
H4020,ophthalmological,0
H4020X0,ophthalmological,0
H4020X1,ophthalmological,0
H4020X2,ophthalmological,0
H4020X3,ophthalmological,0
H4020X4,ophthalmological,0
H4021,ophthalmological,0
H40211,ophthalmological,0
H40212,ophthalmological,0
H40213,ophthalmological,0
H40219,ophthalmological,0
H4022,ophthalmological,0
H40221,ophthalmological,0
H402210,ophthalmological,0
H402211,ophthalmological,0
H402212,ophthalmological,0
H402213,ophthalmological,0
H402214,ophthalmological,0
H40222,ophthalmological,0
H402220,ophthalmological,0
H402221,ophthalmological,0
H402222,ophthalmological,0
H402223,ophthalmological,0
H402224,ophthalmological,0
H40223,ophthalmological,0
H402230,ophthalmological,0
H402231,ophthalmological,0
H402232,ophthalmological,0
H402233,ophthalmological,0
H402234,ophthalmological,0
H40229,ophthalmological,0
H402290,ophthalmological,0
H402291,ophthalmological,0
H402292,ophthalmological,0
H402293,ophthalmological,0
H402294,ophthalmological,0
H4023,ophthalmological,0
H40231,ophthalmological,0
H40232,ophthalmological,0
H40233,ophthalmological,0
H40239,ophthalmological,0
H4024,ophthalmological,0
H40241,ophthalmological,0
