NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Indication
93179,0.7295453888433513,945,124759,0.7468719691565338,0.7420840508043794,0.7516831124047889,0.006410627992320365,0.00644172421370765,0.7248685447519638,0.7342449190396623,Respiratory conditions
93311,0.730600418022479,950,124759,0.7479300090574628,0.7431386951735275,0.752744547819308,0.006406099268530841,0.006437151476128746,0.7259201192189969,0.7353034035818127,Respiratory conditions
93462,0.7318431036060604,955,124759,0.7491403425804952,0.7443451473577879,0.7539587626603503,0.006400930440069155,0.006431932451077913,0.7271586268068337,0.7365502690132418,Respiratory conditions
93603,0.7332462207950695,960,124759,0.7502705215655784,0.745471704876232,0.755092563092731,0.006396115202997342,0.006427070487976145,0.7285562934947019,0.7379588459411616,Respiratory conditions
93735,0.7343250432240045,965,124759,0.7513285614665074,0.746526356939182,0.7561539908135715,0.0063916171614080905,0.006422528830323455,0.7296315186756822,0.7390412669849392,Respiratory conditions
93867,0.7355154349232006,970,124759,0.7523866013674364,0.7475810113867173,0.7572154161498647,0.006387128601154146,0.006417996776726281,0.7308176032522123,0.7402359706137701,Respiratory conditions
93992,0.7366087836186767,975,124759,0.753388533091801,0.7485797393830095,0.7582205515852632,0.00638288678095071,0.0064137138823076294,0.7319070931509848,0.7413331816000015,Respiratory conditions
94135,0.7378338953587856,980,124759,0.7545347429844741,0.7497222868222111,0.7593704239119575,0.006378044492991658,0.006408824739277692,0.7331279579457499,0.7425625434808386,Respiratory conditions
94262,0.738933445606651,985,124759,0.7555527056164285,0.750736999117359,0.7603916368634817,0.006373753231603506,0.0064044919845866145,0.7342236661697756,0.7436659389361817,Respiratory conditions
94396,0.7401078710207235,990,124759,0.7566267764249472,0.7518076428097262,0.7614691347700029,0.006369234826701966,0.006399929920449986,0.735393950193102,0.7448445095288295,Respiratory conditions
94536,0.7413789094932947,995,124759,0.7577489399562356,0.7529262283692009,0.7625948762541843,0.00636452435989323,0.006395173971775661,0.7366603853639135,0.7461201565985096,Respiratory conditions
94654,0.7423101939138683,1000,124759,0.7586947635040358,0.7538690382549473,0.7635437134481232,0.006360562219779641,0.006391173601479158,0.7375886837391025,0.7470544272293195,Respiratory conditions
94784,0.7434376685853901,1005,124759,0.7597367724973749,0.7549077292860614,0.7645890403861886,0.0063562057098271955,0.006386775083774717,0.738712225831427,0.7481858377634508,Respiratory conditions
94911,0.7444910417686422,1010,124759,0.7607547351293293,0.755922452720638,0.7656102421984607,0.00635195837180019,0.006382486818574926,0.7397620656631496,0.7492427460292777,Respiratory conditions
95030,0.7454446162559842,1015,124759,0.7617085741309244,0.7568732585349186,0.7665671143714154,0.006347986303715547,0.0063784765007199986,0.7407125440418127,0.7501994172233613,Respiratory conditions
95165,0.7466574988602122,1020,124759,0.7627906603932382,0.7579519060848237,0.7676526393280745,0.006343489189969912,0.006373936110242662,0.7419210850875825,0.7514166460541807,Respiratory conditions
95290,0.7478258580367559,1025,124759,0.7637925921176028,0.7589506559903094,0.7686577528546266,0.0063393337108299825,0.006369740669433871,0.7430851403650732,0.7525893148183469,Respiratory conditions
95397,0.7486676941860966,1030,124759,0.7646502456736588,0.7598055875668129,0.7695181283759734,0.006335783103787159,0.006366155938426495,0.743924298058921,0.7534338294733475,Respiratory conditions
95514,0.7496067421960871,1035,124759,0.765588053767664,0.7607404210372664,0.7704589110779635,0.006331907488029858,0.0063622430970920515,0.744860301652098,0.7543759225171579,Respiratory conditions
95632,0.7506825978974859,1040,124759,0.7665338773154642,0.7616832463821196,0.7714077328130394,0.006328005945845929,0.006358304103458984,0.7459322739545475,0.7554556661400927,Respiratory conditions
95748,0.7516057479904592,1045,124759,0.7674636699556745,0.7626100934388234,0.7723404710213789,0.006324177556354512,0.00635443898730228,0.7468524597877909,0.7563817808585702,Respiratory conditions
95859,0.752513340056466,1050,124759,0.7683533853269103,0.7634969918615001,0.7732330033264851,0.006320520685080318,0.006350747055664614,0.7477570639248402,0.7572923619351779,Respiratory conditions
95956,0.7533150263496785,1055,124759,0.7691308843450172,0.7642720305569303,0.7740129626544539,0.006317330232064037,0.006347526030753758,0.7485560865594516,0.758096713088791,Respiratory conditions
96066,0.7541373862909861,1060,124759,0.770012584262458,0.765150941921953,0.7748974511098039,0.006313718035091133,0.0063438792393565625,0.7493759754742243,0.7589215427995002,Respiratory conditions
96182,0.7550987027824535,1065,124759,0.7709423769026683,0.7660777956358499,0.7758301826610544,0.006309915517113402,0.006340040325741733,0.7503340937608143,0.7598860590080095,Respiratory conditions
96311,0.7561599139042294,1070,124759,0.7719763704422126,0.7671085229671759,0.776867442391864,0.0063056949168641,0.006335779354036026,0.7513918001787872,0.7609507762750936,Respiratory conditions
96416,0.757058055166191,1075,124759,0.7728179930906788,0.7679474886885507,0.7777117219536483,0.006302265793074806,0.006332317449543859,0.7522868740817453,0.7618519870992375,Respiratory conditions
96542,0.7579826252259928,1080,124759,0.7738279402688383,0.7689542494631705,0.7787248555188488,0.006298158223615718,0.00632817063740205,0.7532087307215679,0.7627792686186089,Respiratory conditions
96661,0.758954091634596,1085,124759,0.7747817792704333,0.7699050809923638,0.7796817019772934,0.0062942862216786785,0.006324261666909599,0.7541770173527338,0.7637539159032649,Respiratory conditions
96770,0.7600188217474424,1090,124759,0.7756554637340793,0.7707760123364127,0.780558139546316,0.006290745860509398,0.006320687523600673,0.7552377364906254,0.7648226632317632,Respiratory conditions
96874,0.7608878634720287,1095,124759,0.7764890709287506,0.7716069941464858,0.7813943721120399,0.006287373467375941,0.0063172829688666,0.7561038773075863,0.7656946074131579,Respiratory conditions
96972,0.7617893431063012,1100,124759,0.7772745854006524,0.7723900359876259,0.7821823592019593,0.006284200596252273,0.0063140798547750825,0.7570021060621339,0.766599341851191,Respiratory conditions
97090,0.7627497334147876,1105,124759,0.7782204089484526,0.7733328839434715,0.7831311583263946,0.006280386570155804,0.006310229494723107,0.7579593702326595,0.7675628592796737,Respiratory conditions
97197,0.7636946133371603,1110,124759,0.7790780625045087,0.7741878408561117,0.7839915085119993,0.006276934088833659,0.006306744142808047,0.7589009525852456,0.7685110398667184,Respiratory conditions
97298,0.764482797612658,1115,124759,0.7798876233377953,0.7749948576210965,0.784803613400519,0.006273680425595755,0.006303459518544529,0.7596866768495708,0.7693016839800331,Respiratory conditions
97400,0.7653327622099053,1120,124759,0.7807051996248767,0.7758098659908369,0.7856237575917642,0.006270399680176327,0.006300147570748576,0.7605338199025159,0.7701544715525563,Respiratory conditions
97505,0.7662584003786418,1125,124759,0.781546822273343,0.7766488465990945,0.7864680222668957,0.006267027815430738,0.006296743654126843,0.7614562376696614,0.7710833330986474,Respiratory conditions
97616,0.7671726387021218,1130,124759,0.7824365376445788,0.7775357705027554,0.7873605290914127,0.006263469183809492,0.0062931512140997365,0.7623674765209493,0.7720005721247942,Respiratory conditions
97719,0.7679936072356409,1135,124759,0.7832621293854551,0.7783587733822112,0.7881887096804682,0.006260172449664,0.0062898231769208685,0.7631858348141063,0.7728241512261587,Respiratory conditions
97821,0.7688076827712261,1140,124759,0.7840797056725366,0.7791737872866842,0.7890088483370657,0.006256912850007273,0.00628653264313381,0.7639973201017105,0.7736408173652595,Respiratory conditions
97915,0.7696074153891523,1145,124759,0.7848331583292588,0.7799248797145915,0.7897646612105553,0.006253913411502683,0.006283504753793306,0.7647943572524583,0.7744432472423046,Respiratory conditions
98009,0.7702819618724265,1150,124759,0.7855866109859809,0.7806759732751583,0.7905204729514028,0.006250918284693508,0.00628048123074483,0.7654669922725885,0.7751197032763476,Respiratory conditions
98096,0.771025570163979,1155,124759,0.7862839554661387,0.7813711353443978,0.7912199998313598,0.006248150032297652,0.00627768674523548,0.7662080867228566,0.775865827166035,Respiratory conditions
98188,0.7719052987082494,1160,124759,0.787021377215271,0.7821062503092414,0.7919597283530392,0.0062452266842113495,0.006274735706978674,0.7670845751390726,0.7767488004484601,Respiratory conditions
98282,0.7727491925039892,1165,124759,0.7877748298719932,0.7828573471501183,0.7927155368136265,0.00624224402126927,0.006271724805470253,0.7679255034771405,0.7775956627830236,Respiratory conditions
98391,0.7735756041703138,1170,124759,0.7886485143356391,0.7837283012800108,0.7935919515971557,0.006238790749226346,0.00626823885629323,0.7687494278471888,0.7784245608306547,Respiratory conditions
98505,0.774622806968527,1175,124759,0.7895622760682596,0.7846392090517432,0.7945085672761825,0.006235185197843388,0.006264599206225595,0.769792890308605,0.7794755083901863,Respiratory conditions
98601,0.7754552977055935,1180,124759,0.7903317596325716,0.7854062905612202,0.7952804528831537,0.006232153790252912,0.006261539145134167,0.7706225410328259,0.7803108414074788,Respiratory conditions
98699,0.7763641157110209,1185,124759,0.7911172741044734,0.7861893541413159,0.7960684182344506,0.006229063786700712,0.006258419948650212,0.7715280941125515,0.781222928380203,Respiratory conditions
98799,0.777313614395059,1190,124759,0.791918819483965,0.7869883998647481,0.7968724632573563,0.0062259154573819945,0.00625524189034827,0.7724741255479634,0.782175899077761,Respiratory conditions
98898,0.7781116726132367,1195,124759,0.7927123494096618,0.7877794563767485,0.7976684665842494,0.0062228033114242395,0.006252100371942486,0.7732696367202412,0.7829765048909947,Respiratory conditions
99002,0.7790817917471125,1200,124759,0.7935459566043331,0.7886104665708228,0.7985046707664065,0.006219539010229263,0.006248805278136942,0.774236262151182,0.7839501221594822,Respiratory conditions
99100,0.7798570327474377,1205,124759,0.794331471076235,0.7893935351170783,0.799292631151619,0.006216467732880233,0.006245705043842836,0.7750090766671035,0.7847277897503446,Respiratory conditions
99201,0.7807805220040971,1210,124759,0.7951410319095216,0.790200576414602,0.800104711507974,0.006213307195397993,0.006242514722869019,0.7759292927687025,0.785654555908037,Respiratory conditions
99304,0.7816115387920537,1215,124759,0.7959666236503979,0.7910236000485339,0.8009328713428693,0.006210089035134103,0.006239266251762583,0.7767576615452668,0.7864882212880272,Respiratory conditions
99406,0.7824064335380921,1220,124759,0.7967841999374795,0.7918386344739287,0.8017529894788569,0.006206907044515828,0.0062360543065076365,0.7775501095340901,0.7872855625473967,Respiratory conditions
99522,0.7833418580254303,1225,124759,0.7977139925776898,0.7927655379538309,0.8026856712648648,0.006203294250698533,0.006232407521284351,0.7784825579812097,0.7882239637131249,Respiratory conditions
99610,0.7840806666377975,1230,124759,0.7984193525116424,0.7934687072340059,0.8033932218416038,0.006200557717022981,0.0062296452538565285,0.779218929209508,0.7889652110413583,Respiratory conditions
99699,0.7848705015473136,1235,124759,0.79913272789939,0.7941798680581806,0.8041088117818227,0.006197793768537748,0.006226855325413641,0.7800060360437145,0.7897577766096336,Respiratory conditions
99804,0.785727773476955,1240,124759,0.7999743505478563,0.7950188792898817,0.8049530458339762,0.006194537680590457,0.006223568646557627,0.7808605531774655,0.7906178042126957,Respiratory conditions
99894,0.7865049705457653,1245,124759,0.8006957413893988,0.7957380328673358,0.8056766739284137,0.006191750830921366,0.006220755627314529,0.7816351277408647,0.7913976257671987,Respiratory conditions
99987,0.7872642372998425,1250,124759,0.801441178592326,0.7964811592892417,0.8064244219008119,0.0061888750360896555,0.006217852840103105,0.7823919573148114,0.792159330473649,Respiratory conditions
100084,0.7880291525151009,1255,124759,0.8022186776104329,0.7972562492825885,0.8072043299316485,0.006185879818487773,0.006214829522626386,0.7831544988841777,0.7929266193568419,Respiratory conditions
100185,0.7889427320791867,1260,124759,0.8030282384437195,0.798063302990164,0.8080163978781385,0.006182765705945276,0.0062116862092995865,0.7840648840113328,0.7938433967679702,Respiratory conditions
100266,0.7897062523194686,1265,124759,0.8036774902011077,0.7987105449954042,0.8086676593776575,0.006180271646603677,0.006209168774032861,0.7848256531591129,0.7946096717220291,Respiratory conditions
100366,0.7904971730557571,1270,124759,0.8044790355805994,0.7995096103188276,0.8094716848008672,0.006177196722330149,0.006206065042657733,0.7856141165093458,0.7954030499277781,Respiratory conditions
100450,0.7912494280381289,1275,124759,0.8051523336993723,0.8001808261451425,0.8101470652017382,0.006174617331589423,0.006203461498294281,0.7863637656061545,0.7961579134005108,Respiratory conditions
100547,0.7921065945270717,1280,124759,0.8059298327174793,0.8009559216941352,0.8109269676770121,0.0061716427676746875,0.006200459092925226,0.7872179955917312,0.7970180190636731,Respiratory conditions
100642,0.7929566137353748,1285,124759,0.8066913008279963,0.8017150370150763,0.8116907885654211,0.006168733700006875,0.006197522809894232,0.7880650755495822,0.7978709804362564,Respiratory conditions
100722,0.7937213366540439,1290,124759,0.8073325371315897,0.8023542928833348,0.8123340052945229,0.006166287148468366,0.00619505337999034,0.7888270229763689,0.798638482703453,Respiratory conditions
100835,0.7947000286636098,1295,124759,0.8082382834104153,0.8032572431368205,0.8132425475848284,0.006162836351399954,0.006191570329108026,0.7898024224385031,0.7996204697816247,Respiratory conditions
100946,0.7955989077188504,1300,124759,0.809127998781651,0.8041442134948061,0.8141350079557222,0.006159452267563608,0.006188154632654656,0.7906984542226304,0.8005221967853858,Respiratory conditions
101029,0.7963361811637268,1305,124759,0.8097932814466291,0.8048074445683475,0.8148023422019884,0.006156925467910517,0.00618560424014764,0.7914331986489013,0.8012620016225162,Respiratory conditions
101110,0.7969156979335261,1310,124759,0.8104425332040174,0.8054546949826028,0.8154535952926174,0.0061544625523238155,0.006183118337569486,0.7920111101132352,0.8018431219989159,Respiratory conditions
101211,0.7977912155448414,1315,124759,0.8112520940373039,0.8062617614366128,0.8162656504928627,0.006151395647999004,0.006180022822015975,0.7928836861335271,0.8027215834641125,Respiratory conditions
101321,0.7986455998522828,1320,124759,0.8121337939547447,0.8071407461188297,0.8171500656321327,0.0061480606681825435,0.006176656746372835,0.793735478252014,0.8035785595845714,Respiratory conditions
101410,0.7993520489820308,1325,124759,0.8128471693424923,0.807851925712957,0.8178656368026789,0.006145366334456108,0.006173937302686233,0.7944397378108381,0.8042871984152197,Respiratory conditions
101508,0.8002336275001828,1330,124759,0.8136326838143941,0.8086350234590249,0.8186535679885153,0.006142403635925299,0.006170947005942216,0.795318269557036,0.8051718268078594,Respiratory conditions
101599,0.8010219809053705,1335,124759,0.8143620901097316,0.8093621866961743,0.8193852173310067,0.006139656393980173,0.006168174184775996,0.7961039811785862,0.8059628240094291,Respiratory conditions
101663,0.8015594108735968,1340,124759,0.8148750791526063,0.8098735988052407,0.8198997832999384,0.006137726475285824,0.006166226303738922,0.7966396584559634,0.8065020075969351,Respiratory conditions
101752,0.8023355949960636,1345,124759,0.8155884545403538,0.8105847820942534,0.8206153507756536,0.006135045706256704,0.006163520593401334,0.7974132294490061,0.8072808069586407,Respiratory conditions
101845,0.8031956143725142,1350,124759,0.8163338917432811,0.811327929701199,0.8213630775633268,0.006132248204704331,0.006160697076175434,0.7982702195082519,0.8081438592455759,Respiratory conditions
101938,0.8039842254101245,1355,124759,0.8170793289462083,0.812071078353283,0.8221108033058769,0.006129454528466019,0.006157877431751681,0.7990562406588692,0.8089350617272618,Respiratory conditions
102024,0.8046913526720041,1360,124759,0.8177686579725711,0.8127582920141762,0.822802247687347,0.006126874525635151,0.006155273457477856,0.7997611097223191,0.809644447996568,Respiratory conditions
102112,0.8054597728986177,1365,124759,0.8184740179065237,0.8134614883108157,0.8235097712480229,0.0061242378939884105,0.006152612338727064,0.8005269456353487,0.8104154546357021,Respiratory conditions
102201,0.8062142426456498,1370,124759,0.8191873932942714,0.8141726764225173,0.8242253339011204,0.00612157476153033,0.006149924483810125,0.8012789418854839,0.8111723993556927,Respiratory conditions
102278,0.8069545336153549,1375,124759,0.81980458323648,0.8147879747706008,0.8248444154282113,0.0061192735054910775,0.00614760187340589,0.8020165581176665,0.811915368817962,Respiratory conditions
102359,0.8075791617363908,1380,124759,0.8204538349938681,0.815435237437564,0.8254956562663132,0.006116855503931785,0.006145161442852777,0.8026393166960629,0.8125418660631446,Respiratory conditions
102439,0.808182101611581,1385,124759,0.8210950712974615,0.8160745099797581,0.8261388563217253,0.006114470166980986,0.006142753988638428,0.803240496261789,0.8131465654398017,Respiratory conditions
102540,0.8090265283215438,1390,124759,0.821904632130748,0.8168815926591034,0.8269508952968739,0.00611146266279414,0.006139718610714838,0.8040821929004967,0.8139937235540415,Respiratory conditions
102613,0.8096108792488091,1395,124759,0.822489760257777,0.8174649304049293,0.8275378137963865,0.006109291684400855,0.006137527520132742,0.8046647302366139,0.8145798883007975,Respiratory conditions
102691,0.8102044639034521,1400,124759,0.8231149656537805,0.8180882234945108,0.8281649314895055,0.006106974564940707,0.006135188942548222,0.8052565658499923,0.8151752213715958,Respiratory conditions
102771,0.8107834832042086,1405,124759,0.8237562019573739,0.8187274992124626,0.8288081283692064,0.006104600770182136,0.0061327931733058,0.8058339737281892,0.8157558506150324,Respiratory conditions
102846,0.8114449222301273,1410,124759,0.8243573609919925,0.8193268208909656,0.8294111247510129,0.006102377851000648,0.006130549684106509,0.8064931787094033,0.816419525641775,Respiratory conditions
102922,0.8120245900791827,1415,124759,0.8249665354804062,0.8199341342084557,0.8300221604013129,0.006100127769449391,0.006128278788863426,0.807071136327765,0.8170009031506005,Respiratory conditions
102990,0.8126534693289861,1420,124759,0.8255115863384606,0.8204775203907045,0.8305688759270954,0.006098116647986144,0.006126249070671837,0.8076978136786273,0.817631986890241,Respiratory conditions
103067,0.8133019404945883,1425,124759,0.8261287762806692,0.821092825995706,0.8311879501973742,0.006095841749558256,0.006123953143821089,0.8083441805707247,0.8182825634699559,Respiratory conditions
103130,0.8138043183212594,1430,124759,0.8266337498697489,0.8215962583778309,0.831694464985941,0.006093982362457085,0.006122076575012225,0.8088450091589182,0.8187864906750978,Respiratory conditions
103208,0.814471033248799,1435,124759,0.8272589552657523,0.8222195562649092,0.8323215778816332,0.006091682620980851,0.0061197555900189965,0.809509534210265,0.8194553969074319,Respiratory conditions
103287,0.8151054103779662,1440,124759,0.8278921761155508,0.8228508458851247,0.8329567299516701,0.006089356048851521,0.006117407534737346,0.8101419433168295,0.8200917423570175,Respiratory conditions
103354,0.8156566558233261,1445,124759,0.8284292115198102,0.8233862439898546,0.8334954026475426,0.006087384968842322,0.0061154182605875984,0.810691439756931,0.820644737430718,Respiratory conditions
103430,0.8163931276230497,1450,124759,0.8290383860082239,0.8239935618852652,0.8341064337199888,0.006085151433396546,0.006113164115557215,0.8114252518122792,0.8213838727950225,Respiratory conditions
103504,0.816932082744859,1455,124759,0.8296315295890477,0.8245848983861035,0.834701384372073,0.006082979037023888,0.006110971681050452,0.8119627020108497,0.8219243315678544,Respiratory conditions
103571,0.8174687935915463,1460,124759,0.830168564993307,0.8251202982075109,0.8352400553512929,0.006081014144201996,0.0061089886703030085,0.8124977542952724,0.8224627011899234,Respiratory conditions
103646,0.8181543752166673,1465,124759,0.8307697240279258,0.8257196269932293,0.835843044625987,0.006078816895506827,0.0061067711681446245,0.8131809645774675,0.8231506567663318,Respiratory conditions
103711,0.8186136362647736,1470,124759,0.8312907285245954,0.8262390458097612,0.836365634795154,0.006076914539634235,0.006104851282975027,0.8136389911562133,0.8236111507723854,Respiratory conditions
103771,0.819122680334384,1475,124759,0.8317716557522904,0.8267185097736964,0.8368480252795621,0.006075160103915395,0.006103080685864995,0.8141463789066042,0.8241218521440867,Respiratory conditions
103844,0.8197803781793004,1480,124759,0.8323567838793193,0.8273018581668072,0.8374349331319444,0.006073027589146182,0.006100928533263841,0.8148018293255768,0.8247817996795443,Respiratory conditions
103917,0.8204347736768702,1485,124759,0.8329419120063483,0.8278852071853657,0.8380218403588879,0.006070897319600826,0.006098778653487854,0.815453998408448,0.8254384237611498,Respiratory conditions
103966,0.8208333704547868,1490,124759,0.8333346692422992,0.8282767705757003,0.8384157914347173,0.006069468670009534,0.0060973368563174545,0.8158513480295131,0.825838268017356,Respiratory conditions
104035,0.8213711533182513,1495,124759,0.8338877355541484,0.8288281562349217,0.8389705383911215,0.006067458608039683,0.006095308301417023,0.8163875178436549,0.8263776637276165,Respiratory conditions
104110,0.822009977753175,1500,124759,0.8344888945887672,0.8294274891052237,0.839573523581291,0.006065276022681814,0.006093105642861198,0.8170242603447034,0.8270185713871111,Respiratory conditions
104176,0.8224852789099432,1505,124759,0.8350179145392317,0.829954902575129,0.8401041500046084,0.006063357295629328,0.006091169275312247,0.8174982567935168,0.827495175970236,Respiratory conditions
104228,0.8229684052392267,1510,124759,0.8354347181365673,0.8303704408188947,0.8405222189494479,0.006061846853777534,0.006089644950629065,0.8179796968011689,0.827979990632719,Respiratory conditions
104302,0.8235592685305139,1515,124759,0.8360278617173912,0.8309617842483387,0.8411171626730263,0.006059699324668016,0.006087477689057526,0.8185687469871754,0.8285726672033099,Respiratory conditions
104357,0.8240769146802817,1520,124759,0.8364687116761116,0.8314012966703663,0.8415593501620349,0.00605810466669004,0.006085868383197129,0.8190845704777455,0.829092138320657,Respiratory conditions
104418,0.8246097480705205,1525,124759,0.8369576543576015,0.8318887563142434,0.8420497758740402,0.006056337518352306,0.006084085007080892,0.819615633115282,0.8296267438754491,Respiratory conditions
104480,0.8251155544023514,1530,124759,0.8374546124928863,0.8323842075436559,0.8425482409079901,0.0060545429848873865,0.006082273999233616,0.8201198568107232,0.8301341332852561,Respiratory conditions
104549,0.8257059958754674,1535,124759,0.8380076788047355,0.8329355973406843,0.8431029837266466,0.006052547718041835,0.006080260420976864,0.8207083709343579,0.8307265033615523,Respiratory conditions
104614,0.826269910242415,1540,124759,0.8385286833014051,0.8334550230177789,0.8436255670353494,0.0060506699230019195,0.006078365398160502,0.8212704237482298,0.8312922806743737,Respiratory conditions
104670,0.8267467681578304,1545,124759,0.8389775487139204,0.83390252860978,0.8440757922618872,0.006049053531789937,0.006076734181721555,0.8217457327000094,0.831770688503523,Respiratory conditions
104747,0.8273141791328832,1550,124759,0.839594738656129,0.8345178493925989,0.8446948513545677,0.0060468331086212844,0.006074493399758581,0.8223115483632706,0.8323396936535525,Respiratory conditions
104815,0.8279440335620096,1555,124759,0.8401397895141833,0.8350612501356156,0.8452415523197923,0.006044874248253885,0.006072516585078124,0.8229392159945352,0.8329717374373314,Respiratory conditions
104862,0.8283851147640335,1560,124759,0.8405165158425444,0.8354368362561067,0.84561941885059,0.0060435214426997905,0.0060711513835399146,0.8233787515601437,0.833414366199637,Respiratory conditions
104920,0.8288108004728997,1565,124759,0.8409814121626495,0.8359003258633527,0.8460857218768545,0.006041853275009267,0.006069467933992517,0.8238032472236995,0.8338412410497166,Respiratory conditions
104996,0.8294163235400702,1570,124759,0.8415905866510632,0.8365076576612589,0.8466967390470052,0.006039669490637731,0.00606726415068496,0.8244069230757484,0.8344486114658778,Respiratory conditions
105067,0.8299410968746791,1575,124759,0.8421596838705023,0.8370750340222698,0.8472675571166873,0.006037631515277328,0.0060652075182578225,0.8249302183523647,0.8349748618551546,Respiratory conditions
105116,0.830337388449525,1580,124759,0.8425524411064532,0.8374666039626174,0.8476615016425976,0.006036226228431565,0.0060637893701133315,0.8253252841269186,0.8353723794792128,Respiratory conditions
105185,0.8309212469243442,1585,124759,0.8431055074183025,0.8380179988375223,0.8482162393834501,0.006034249018677183,0.006061794069875528,0.825907261205493,0.8359581204114838,Respiratory conditions
105244,0.8314590665627792,1590,124759,0.8435784191922026,0.8384894818464659,0.8486905799155228,0.006032559901911388,0.006060089503256305,0.8264432399377519,0.8364977829244437,Respiratory conditions
105298,0.8318805481374871,1595,124759,0.844011253697128,0.838921009019184,0.8491247217464517,0.006031015173845871,0.006058530649827834,0.8268634639288427,0.8369205219353737,Respiratory conditions
105356,0.8323696703767837,1600,124759,0.8444761500172332,0.8393845015409908,0.849591021858197,0.006029357343174858,0.006056857663605349,0.8273510161924613,0.8374112149937579,Respiratory conditions
105426,0.8329831782424092,1605,124759,0.8450372317828774,0.8399438895818049,0.8501537973406427,0.006027358333462364,0.006054840384926304,0.8279624901413959,0.8380267584299956,Respiratory conditions
105490,0.8335802861097962,1610,124759,0.845550220825752,0.840455330568261,0.8506683344326025,0.006025532407188536,0.0060529977768229585,0.8285575210818481,0.8386259457284222,Respiratory conditions
105551,0.8340556783824159,1615,124759,0.846039163507242,0.8409427981955123,0.8511587521613476,0.006023793615655725,0.00605124310425831,0.8290314991118745,0.839102752054795,Respiratory conditions
105614,0.8346112251110654,1620,124759,0.8465441370963217,0.841446248815274,0.8516652487125393,0.006021999394542716,0.006049432500688328,0.8295851968187681,0.8396601493816916,Respiratory conditions
105689,0.8353146571417462,1625,124759,0.8471452961309405,0.8420455953833157,0.8522682202051649,0.006019865507034033,0.006047279135729982,0.8302861752496987,0.8403660380396489,Respiratory conditions
105753,0.835862846584726,1630,124759,0.8476582851738151,0.8425570382965085,0.8527827553704154,0.006018046383231649,0.006045443413025142,0.8308325852039591,0.840916008124804,Respiratory conditions
105818,0.8364034193970432,1635,124759,0.8481792896704847,0.8430764729840148,0.853305329668835,0.006016200523420439,0.006043580715513243,0.831371448707476,0.8414582909729005,Respiratory conditions
105890,0.8369756450615051,1640,124759,0.8487564023437187,0.8436518473544267,0.8538841806366873,0.006014157861073662,0.00604151942631465,0.8319419414062312,0.8420322496804964,Respiratory conditions
105951,0.8375290800841713,1645,124759,0.8492453450252087,0.8441393177695272,0.8543745955776226,0.006012428900072296,0.006039774704048243,0.8324934960384223,0.8425875670359685,Respiratory conditions
105996,0.8378368929040376,1650,124759,0.8496060404459799,0.8444989273637744,0.8547363768197993,0.006011154392834363,0.006038488581279847,0.8328005259847788,0.8428961614148136,Respiratory conditions
106051,0.8382850384995844,1655,124759,0.8500468904047003,0.8449384505141523,0.8551785535806105,0.00600959776244332,0.006036917767521085,0.8332472826079276,0.8433456963427496,Respiratory conditions
106116,0.8388922936868771,1660,124759,0.8505678949013699,0.8454578874080945,0.8557011256726252,0.006007759667284337,0.006035062929162898,0.8338524303996695,0.8439550614700673,Respiratory conditions
106175,0.8394588293069253,1665,124759,0.8510408066752699,0.8459293766966828,0.8561754599251423,0.0060060927026,0.006033380784561615,0.8344169617580918,0.8445236040770963,Respiratory conditions
106220,0.8398098265384192,1670,124759,0.8514015020960412,0.846288987436691,0.8565372400215739,0.006004822221670725,0.006032098737069718,0.8347669178300439,0.8448756423324603,Respiratory conditions
106272,0.84017460400365,1675,124759,0.8518183056933768,0.8467045379112588,0.8569552967357852,0.0060033551145105305,0.006030618276308231,0.8351307374976228,0.8452413763258444,Respiratory conditions
106341,0.8407718103563248,1680,124759,0.8523713720052261,0.8472559418988045,0.8575100253641263,0.006001410036082496,0.006028655498848436,0.8357259939755971,0.8458405339541062,Respiratory conditions
106400,0.8412298268893142,1685,124759,0.8528442837791261,0.8477274326926463,0.8579843581114109,0.005999748352426132,0.006026978699450377,0.8361826596214234,0.8462999011373185,Respiratory conditions
106454,0.8417318162259128,1690,124759,0.8532771182840516,0.8481589669848212,0.8584184928229839,0.0059982286991629215,0.006025445226131947,0.836682916288828,0.8468036251796746,Respiratory conditions
106526,0.8422437807537436,1695,124759,0.8538542309572856,0.8487343465539284,0.8589973385922142,0.005996204290768835,0.006023402412801091,0.8371935149817147,0.8473169539749025,Respiratory conditions
106578,0.8426364596216657,1700,124759,0.8542710345546213,0.8491498988291752,0.8594153935057719,0.005994743492755746,0.0060219283378051755,0.83758507018859,0.8477107559963292,Respiratory conditions
106648,0.8433019741781734,1705,124759,0.8548321163202655,0.8497092966047325,0.859978159253612,0.005992778719621347,0.006019945712262579,0.8382482520531038,0.8483786062817699,Respiratory conditions
106692,0.8437851303205209,1710,124759,0.8551847962872418,0.8500609183465123,0.8603318974408287,0.005991544708201776,0.006018700491324148,0.8387295539880897,0.848863620298953,Respiratory conditions
106742,0.8442076002247975,1715,124759,0.8555855689769877,0.8504604887724607,0.8607338723887439,0.0059901433478535,0.006017286404107965,0.8391506756841035,0.8492874391398747,Respiratory conditions
