NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Indication
354266,2.6502758477006907,855,124759,2.839602754109924,2.830259716769986,2.848969003819018,0.003290262106703272,0.0032984366195368377,2.64155574550669,2.659017614608621,Respiratory conditions
356030,2.6634412361030653,860,124759,2.853742014604157,2.8443757263225593,2.8631315152221917,0.003282107574428689,0.0032902415740397937,2.654699535448006,2.6722046011881035,Respiratory conditions
357752,2.676614697205425,865,124759,2.8675446260390034,2.858155695903598,2.8769567684791393,0.0032742054125848618,0.00328230024902422,2.6678509108764312,2.6854001502926046,Respiratory conditions
359555,2.69023490357302,870,124759,2.8819964892312377,2.8725839105277466,2.8914322802065064,0.00326599242527248,0.0032740466584626764,2.681448616755747,2.699042858169543,Respiratory conditions
361458,2.70436482986815,875,124759,2.897249897802964,2.8878124231363183,2.906710584706874,0.003257390628886479,0.003265402446328225,2.6955556572142476,2.7131956693993655,Respiratory conditions
363179,2.7173827017424346,880,124759,2.9110444937840154,2.901584560540286,2.9205276392340305,0.003249669753907716,0.0032576435950273223,2.70855210536679,2.726234966096004,Respiratory conditions
364981,2.73058436248266,885,124759,2.9254883415224553,2.9160049496283467,2.9349949455906477,0.0032416440563127896,0.0032495785176313613,2.7217327799137574,2.7394576107675634,Respiratory conditions
366859,2.745323502048,890,124759,2.9405413637493085,2.931033585371364,2.95007235426803,0.0032333428446732256,0.00324123667710259,2.73644692994634,2.7542217452733495,Respiratory conditions
368635,2.758327392560702,895,124759,2.9547768096890805,2.9452460266933227,2.964330804794352,0.003225550899311651,0.003233406690462272,2.749430267159032,2.767246186806293,Respiratory conditions
370437,2.7717748401688773,900,124759,2.9692206574275204,2.959666589603137,2.978797937329926,0.003217702194171375,0.003225519760024506,2.762856094183917,2.780715254686181,Respiratory conditions
372170,2.7849797943236347,905,124759,2.983111438854111,2.9735350311593094,2.992711058596865,0.003210207828668997,0.0032179889821486517,2.776039430385212,2.793941828617275,Respiratory conditions
373980,2.7984918183034035,910,124759,2.9976194102229097,2.9880197255213434,3.0072423069412473,0.0032024361294259143,0.0032101796130356735,2.789529826996566,2.807475479685768,Respiratory conditions
375670,2.811310166083408,915,124759,3.0111655271363187,3.00154415945234,3.0208101068081574,0.0031952304173489257,0.0032029390562965613,2.8023273823281363,2.8203146212137202,Respiratory conditions
377394,2.824696581198238,920,124759,3.024984169478755,3.0153407327817088,3.034650818134369,0.003187929640870762,0.003195603055760777,2.8156916472405698,2.833723190224712,Respiratory conditions
379229,2.838471137404817,925,124759,3.039692527192427,3.0300256558747605,3.049382610437702,0.0031802135351483452,0.003187849810002071,2.8294441930745142,2.8475197570808892,Respiratory conditions
380894,2.8508476091015775,930,124759,3.053038257760963,3.043350171891063,3.062749555530575,0.0031732605529172985,0.0031808634382243057,2.841801126841237,2.8599157660293177,Respiratory conditions
382631,2.864120014887841,935,124759,3.0669611010027333,3.057250932554666,3.0766944813216033,0.003166055299785983,0.003173623661443781,2.8550520525354823,2.873209653936304,Respiratory conditions
384440,2.87753482903381,940,124759,3.081461056917737,3.071727943769119,3.09121738190726,0.0031586033277194456,0.0031661360664027305,2.868445837947195,2.886645495838344,Respiratory conditions
386276,2.891802384519664,945,124759,3.0961774300852043,3.086421084909554,3.105956987071629,0.0031510936940657417,0.0031585906193222894,2.8826900442613197,2.9009364044043413,Respiratory conditions
387933,2.9041014582572173,950,124759,3.109459037023381,3.099681772171645,3.119259513658883,0.003144362004876375,0.0031518268994094145,2.8949699119735675,2.9132546833519664,Respiratory conditions
389610,2.9165311296876535,955,124759,3.122900953037456,3.113102561449339,3.13272255638218,0.0031375928136903337,0.0031450255683489296,2.9073802425742414,2.9257036946614066,Respiratory conditions
391350,2.929901321594217,960,124759,3.136847842640611,3.1270275786530677,3.1466913183567664,0.003130615343865893,0.00313801504247306,2.9207289275608215,2.9390953960143413,Respiratory conditions
393139,2.9437041024901474,965,124759,3.151187489479717,3.141344787783812,3.1610534028756447,0.0031234897094396443,0.003130855726250908,2.9345094730183843,2.952920415335817,Respiratory conditions
394871,2.9570838926909264,970,124759,3.1650702554525125,3.155205879530968,3.174957843046587,0.0031166372703894736,0.0031239709693776227,2.9478677348192974,2.966321736925707,Respiratory conditions
396577,2.9699537916921472,975,124759,3.1787446196266402,3.168858941263151,3.1886535096357553,0.0031099316071041294,0.0031172337494287136,2.960717438523725,2.979211831885854,Respiratory conditions
398314,2.9833148704287007,980,124759,3.1926674628684104,3.182760141996674,3.202597995358558,0.0031031483820226297,0.0031104186720485416,2.974057201715466,2.9925942287062823,Respiratory conditions
399946,2.9960340794036844,985,124759,3.205748683461714,3.1958210713073054,3.215699507209126,0.003096815482019772,0.0031040560973315625,2.986755914681928,3.0053339372556707,Respiratory conditions
401706,3.0093342300937875,990,124759,3.2198558821407675,3.2099064335737255,3.229828542273585,0.00309002916007126,0.003097238043519869,3.000035299570397,3.0186548545569005,Respiratory conditions
403431,3.022317683108961,995,124759,3.2336825399369986,3.2237117355741964,3.2436765558390634,0.0030834209108839845,0.00309059896221586,3.0129986055655285,3.031658455003864,Respiratory conditions
405061,3.0344942259010255,1000,124759,3.2467477296227125,3.2367567874951244,3.2567618832646668,0.0030772154043360507,0.003084364562909213,3.025156433524714,3.0438537123577474,Respiratory conditions
406708,3.0468750298276723,1005,124759,3.25994918202294,3.2499379332168354,3.2699836423184063,0.0030709830881143325,0.0030781032878676555,3.0375181281394736,3.0562536258747066,Respiratory conditions
408457,3.060065537566963,1010,124759,3.2739682107102492,3.2639354425814218,3.284024190302051,0.003064406091667879,0.003071495794890536,3.0506882540927402,3.0694645159976894,Respiratory conditions
410150,3.073116800308853,1015,124759,3.287538373985043,3.2774848193851818,3.297615140022497,0.0030580797716057246,0.003065140202527703,3.063718963986047,3.082536334160543,Respiratory conditions
411861,3.0861533212014107,1020,124759,3.3012528154281453,3.2911782968968373,3.3113505453715546,0.0030517258430573873,0.0030587569350091423,3.076735227355463,3.095593114075137,Respiratory conditions
413596,3.0993866508262657,1025,124759,3.3151596277623256,3.3050638956595275,3.3252785712515367,0.0030453230723048374,0.0030523246616758425,3.0899480171485108,3.1088469851366516,Respiratory conditions
415313,3.1119317237140147,1030,124759,3.3289221619281975,3.318805480096828,3.3390620551207166,0.0030390262491177497,0.003045998884709846,3.1024744815201855,3.121410664273741,Respiratory conditions
416970,3.124579002916172,1035,124759,3.342203768866374,3.33206691041052,3.3523638386591457,0.0030329863637525534,0.0030399312834889338,3.1151021974078597,3.1340775083748693,Respiratory conditions
418601,3.137096007155587,1040,124759,3.3552769740058834,3.3451202946309797,3.3654568646939933,0.0030270762901512737,0.0030339941432483424,3.127599778212398,3.146613938068105,Respiratory conditions
420256,3.149761390682129,1045,124759,3.3685425500364703,3.3583657975110173,3.3787425138512113,0.0030211144357796056,0.003028005038746072,3.140245601075478,3.1592988840439626,Respiratory conditions
421895,3.1622187315498627,1050,124759,3.3816798788063385,3.3714832861070336,3.391899682771382,0.003015244808714426,0.003022108635738461,3.1526838679355373,3.1717753000865736,Respiratory conditions
423466,3.1742020194016396,1055,124759,3.3942721567181526,3.3840565831290954,3.404510941550505,0.0030096507048905704,0.0030164890614581257,3.164648780056482,3.183776965072023,Respiratory conditions
425056,3.1863478199424513,1060,124759,3.40701672825207,3.3967819800300583,3.4172746876947886,0.003004020537129078,0.003010833306938741,3.1767759656529075,3.1959413820862257,Respiratory conditions
426685,3.1987418439974453,1065,124759,3.4200739024839892,3.409819546464898,3.4303514697007764,0.00299828492350519,0.0030050716767619032,3.1891511045524026,3.208354292514115,Respiratory conditions
428246,3.2106534619783083,1070,124759,3.4325860258578538,3.4223129156255654,3.442882347265911,0.0029928194530014682,0.002999581461468008,3.201044555840453,3.2202840785820563,Respiratory conditions
429812,3.2230486676908834,1075,124759,3.4451382265006933,3.434846336297589,3.4554533278576884,0.002987366406356903,0.0029941037714101768,3.2134202403749703,3.232698809862255,Respiratory conditions
431409,3.235251906714066,1080,124759,3.457938906211175,3.4476278994767027,3.4682731240773514,0.002981836005243345,0.002988548423343773,3.225604916092594,3.244920613698996,Respiratory conditions
433016,3.2474187392824274,1085,124759,3.470819740459606,3.4604895331737175,3.481173158854996,0.00297630187055485,0.0029829893712713306,3.237753440814226,3.257105754865774,Respiratory conditions
434547,3.2591507857216007,1090,124759,3.4830914002196236,3.4727429335487816,3.493463077978929,0.002971058029137415,0.002977721962349675,3.249467659611513,3.268855630594853,Respiratory conditions
436116,3.2713183943517343,1095,124759,3.4956676472238475,3.485300501305744,3.5060580042089695,0.00296571269477997,0.0029723526472471527,3.261616603860938,3.281041906241174,Respiratory conditions
437643,3.28312912091329,1100,124759,3.5079072451686852,3.497521952257776,3.5183157491258528,0.00296053806018174,0.002967154838972092,3.273409292194335,3.292870673371378,Respiratory conditions
439173,3.2948771152772105,1105,124759,3.5201708894749077,3.509767445643356,3.530597544332025,0.0029553803375447834,0.002961974058785696,3.285139500236094,3.3046364558195482,Respiratory conditions
440725,3.307051840561288,1110,124759,3.532610873764618,3.522189050292451,3.5430559082414717,0.0029501759023519702,0.0029567463980890176,3.2972954559134355,3.3168299541791613,Respiratory conditions
442240,3.3183457871923188,1115,124759,3.5447542862639168,3.534314552513104,3.5552172309991406,0.002945121976794641,0.0029516699579906526,3.308572854087855,3.328140448762599,Respiratory conditions
443741,3.3297905034823465,1120,124759,3.5567854824100866,3.5463280341168852,3.5672661416677127,0.002940140288166998,0.002946666114517643,3.320000452271902,3.3396022843274005,Respiratory conditions
445183,3.3410393748271114,1125,124759,3.5683437667823563,3.557869328449947,3.5788414160600857,0.0029353781521600296,0.0029418828352390687,3.3312321608407376,3.3508683212157733,Respiratory conditions
446728,3.3525277521693395,1130,124759,3.5807276428955026,3.570235031456242,3.5912434652597156,0.002930301459838489,0.0029367836409109117,3.3427038352030087,3.36237340082761,Respiratory conditions
448256,3.364184023226498,1135,124759,3.5929752562941353,3.58246470259387,3.6035090208993132,0.0029253064523205212,0.002931766531574363,3.35434275399656,3.3740470253518504,Respiratory conditions
449697,3.375304143292785,1140,124759,3.60452552521261,3.593998078830189,3.6150761824811393,0.0029206191796353077,0.0029270585531245186,3.365446165274782,3.3851838561548067,Respiratory conditions
451185,3.386422882906077,1145,124759,3.616452520459446,3.605907658798798,3.627020592986879,0.0029158025996449135,0.0029222207308532504,3.3765487422606024,3.3963187580579413,Respiratory conditions
452686,3.3979183452765405,1150,124759,3.6284837166056154,3.617921316587889,3.639069327470732,0.0029109680083137268,0.002917364853167707,3.3880271136785782,3.407831312830984,Respiratory conditions
454171,3.4089642435838363,1155,124759,3.6403866654910666,3.6298069426575763,3.650989599152853,0.002906208544762689,0.0029125844686490954,3.3990570825703426,3.418893139893879,Respiratory conditions
455710,3.421103859571085,1160,124759,3.6527224488814434,3.642124803169118,3.663343305402375,0.0029013005670799996,0.0029076549531389076,3.4111782090032716,3.4310512491535694,Respiratory conditions
457237,3.4326840784591863,1165,124759,3.664962046826281,3.6543466478709568,3.675600656570773,0.0028964553574345763,0.0029027885169246345,3.422741462269753,3.4426484343843677,Respiratory conditions
458823,3.44501482945063,1170,124759,3.6776745565450186,3.667040749756215,3.688331574102904,0.002891448556773212,0.002897759819155182,3.4350537462939528,3.4549976549998056,Respiratory conditions
460313,3.4565333248727956,1175,124759,3.6896175826994444,3.6789665112592376,3.7002918648899565,0.0028867683984783476,0.0028930592266699054,3.4465551137022654,3.466533280500611,Respiratory conditions
461845,3.4679358296035554,1180,124759,3.7018972579132567,3.6912284642769952,3.7125892622806136,0.002881979939733781,0.002888249895239902,3.457941308110354,3.4779520949001066,Respiratory conditions
463311,3.4792634191283693,1185,124759,3.7136479131766045,3.7029621883336246,3.7243568487323864,0.002877420017408029,0.0028836701287122332,3.469252116920334,3.489296467120031,Respiratory conditions
464803,3.490698630023967,1190,124759,3.72560697023862,3.7149040413893877,3.736333109782125,0.0028728013810181644,0.0028790314247285646,3.480670546178916,3.5007484610740627,Respiratory conditions
466243,3.5019822105535963,1195,124759,3.7371492237033,3.7264297166171207,3.7478919414659533,0.002868364746633472,0.002874575543977858,3.4919372482375066,3.5120489229714993,Respiratory conditions
467748,3.5134095322875494,1200,124759,3.7492124816646495,3.7384756753559576,3.759972498631301,0.002863749750434191,0.002869940559323561,3.503348006616288,3.5234928088057753,Respiratory conditions
469257,3.525198554577393,1205,124759,3.7613078014411787,3.7505536778510216,3.772085135670822,0.002859144786299226,0.002865315682357524,3.5151195015094032,3.5352993612792476,Respiratory conditions
470742,3.5367649406993733,1210,124759,3.77321075032663,3.762439612040924,3.784005099233728,0.0028546346860624404,0.0028607861106522223,3.5266687688232032,3.546882868718368,Respiratory conditions
472286,3.548659482715629,1215,124759,3.785586610985981,3.7747978104336495,3.796398622140983,0.002849967960321299,0.00285609926969449,3.538545916887799,3.5587948064726076,Respiratory conditions
473851,3.560898193870845,1220,124759,3.7981307961750255,3.7873241225687653,3.8089606803650735,0.0028452610471296166,0.0028513721014964705,3.55076650894703,3.5710516396371177,Respiratory conditions
475362,3.572955805036417,1225,124759,3.8102421468591445,3.7994182448883858,3.821089259395548,0.002840738607566221,0.002846830232389519,3.562805971537922,3.5831274036411864,Respiratory conditions
476823,3.5839803521518534,1230,124759,3.8219527248535177,3.811112190634301,3.8328164696209193,0.0028363862662985464,0.002842459221632043,3.573814799502326,3.5941676701539755,Respiratory conditions
478351,3.5955008251801925,1235,124759,3.8342003382521503,3.8233424362839017,3.8450814507504076,0.002831855670118247,0.0028379092218268212,3.5853188857814913,3.6057045301290573,Respiratory conditions
479856,3.6068241297107613,1240,124759,3.8462635962134994,3.8353886150166354,3.8571617879225557,0.0028274144308700106,0.002833448991843699,3.596626143116807,3.6170438819048476,Respiratory conditions
481323,3.6181921190156183,1245,124759,3.858022266930642,3.847130663499817,3.868937080856373,0.0028231053833420233,0.002829121547402185,3.60797758136646,3.6284284243021663,Respiratory conditions
482872,3.6298515698259552,1250,124759,3.870438204858968,3.859529077542619,3.8813705426520553,0.002818576796460277,0.002824573656637305,3.619620554416649,3.6401043529475894,Respiratory conditions
484427,3.641869324446858,1255,124759,3.8829022355100635,3.871975544678102,3.893852136800613,0.00281405252288719,0.0028200301286007033,3.631620912886373,3.652139505666225,Respiratory conditions
485891,3.653173163209272,1260,124759,3.8946368598658214,3.8836936590958366,3.905603271077386,0.0028098128692701277,0.002815772459962397,3.6429084302416146,3.6634596675937106,Respiratory conditions
487277,3.663586259227256,1265,124759,3.9057462788255757,3.8947874706499905,3.916728297426709,0.0028058167103676697,0.0028117593456264,3.6533069076812428,3.6738873821301468,Respiratory conditions
488841,3.675591489729815,1270,124759,3.9182824485608254,3.907306055197326,3.929282052331865,0.0028013277520437625,0.0028072513698137033,3.665294953284459,3.685909798974235,Respiratory conditions
490336,3.686820574197944,1275,124759,3.930265551984226,3.9192723755276444,3.9412819388312132,0.002797056919228113,0.00280296247194436,3.676508327200931,3.697154593908213,Respiratory conditions
491888,3.6989428480090547,1280,124759,3.942705536273936,3.931694963878708,3.9537393190418673,0.00279264385684593,0.0027985307719324928,3.688613017987738,3.7092944533928276,Respiratory conditions
493368,3.710120733650291,1285,124759,3.9545684078904126,3.9435412721299246,3.9656187540067993,0.002788454926835005,0.002794324178167786,3.699775229211391,3.7204880137202516,Respiratory conditions
494895,3.721926686233988,1290,124759,3.9668080058352504,3.9557638067292866,3.9778754152798532,0.0027841526712957983,0.002790003808685083,3.7115642741081425,3.732310875864228,Respiratory conditions
496414,3.7335810045282045,1295,124759,3.978983480149729,3.967922333191807,3.9900678374292005,0.002779892656781115,0.002785725885711532,3.723202050110219,3.7439817377789195,Respiratory conditions
497931,3.7450139676298217,1300,124759,3.9911429235566174,3.980064876920115,4.00224418049768,0.0027756577122601835,0.0027814731653784124,3.734619090728048,3.7554306234847514,Respiratory conditions
499415,3.755908420301114,1305,124759,4.003037856988273,3.991943303191023,4.01415562107354,0.0027715335686576094,0.002777331737160043,3.7454987940334457,3.766339823958683,Respiratory conditions
500922,3.766773383156183,1310,124759,4.015117145857213,4.004005854139743,4.026251647845973,0.002767364267051084,0.002773144987873802,3.7563493490935573,3.777219191884139,Respiratory conditions
502420,3.778117355298351,1315,124759,4.027124295641998,4.015996390899388,4.038275410639347,0.002763238461413279,0.0027690019425068773,3.767677516110458,3.7885789695941914,Respiratory conditions
504000,3.7897989401578354,1320,124759,4.039788712637966,4.028643312293974,4.05095732321932,0.0027589067490398013,0.002764652157776076,3.77934323828433,3.80027641597528,Respiratory conditions
505521,3.801385517284803,1325,124759,4.051980217860034,4.040818001119411,4.0631656448213676,0.0027547559811430733,0.0027604840991154985,3.7909136277944318,3.8118791815598754,Respiratory conditions
507118,3.813807576911415,1330,124759,4.0647808975705155,4.0536010513698955,4.075983953974444,0.0027504179148505068,0.0027561279897336368,3.803318012228085,3.8243189187215987,Respiratory conditions
508615,3.8254438630180014,1335,124759,4.076780031901506,4.065583685340866,4.0879995886492155,0.002746370045238248,0.002752063309748095,3.8149377785828684,3.8359717267169144,Respiratory conditions
510062,3.8362340813971296,1340,124759,4.08837839354275,4.077166120800154,4.099613876456789,0.00274247431703115,0.002748151426439427,3.8257133079547785,3.8467766335600766,Respiratory conditions
511715,3.8491768211723225,1345,124759,4.1016279386657475,4.09039750005252,4.112881587432645,0.0027380442061453905,0.0027437029723760688,3.8386376048786826,3.859737819057774,Respiratory conditions
513262,3.8612618137202257,1350,124759,4.114027845686484,4.102780432664358,4.125298468845725,0.0027339175727550406,0.0027395592791279585,3.850705442194688,3.8718399693511456,Respiratory conditions
514766,3.8725320473099485,1355,124759,4.126083088194038,4.114819197085998,4.137370189423171,0.0027299234812477825,0.002735548700274283,3.8619603311421127,3.8831255473187376,Respiratory conditions
516293,3.8837957365230666,1360,124759,4.138322686138876,4.1270420895615825,4.149626492821065,0.0027258861700363212,0.0027314947478723492,3.873208951437632,3.8944043041791883,Respiratory conditions
517841,3.8954765690583235,1365,124759,4.150730608613407,4.139433102022733,4.162051325292632,0.002721811569083794,0.002727403377066345,3.8848738158655656,3.906101105008056,Respiratory conditions
519334,3.907024958484631,1370,124759,4.162697681129218,4.151383889260352,4.174034683070938,0.0027178990009663257,0.002723474729648231,3.896406059253215,3.9176656422271687,Respiratory conditions
520787,3.9181774640528655,1375,124759,4.174344135493231,4.163014517117548,4.185696963926559,0.00271410741614487,0.0027196675848543375,3.907543109539908,3.928833604293557,Respiratory conditions
522257,3.9289155744536037,1380,124759,4.186126852571759,4.174781244971253,4.197495670214585,0.002710287576100375,0.00271583209090807,3.918267083384615,3.9395858494531732,Respiratory conditions
523737,3.940098736871987,1385,124759,4.197989724188235,4.186628041309133,4.209374617094297,0.0027064580014662994,0.002711986844670776,3.9294350251190124,3.9507842328130875,Respiratory conditions
525229,3.9512057914307395,1390,124759,4.20994878125025,4.19857091572612,4.22134985678592,0.0027026137645197604,0.0027081268984663646,3.9405272082723686,3.961906158115889,Respiratory conditions
526706,3.9623555743418875,1395,124759,4.221787606505342,4.210393743653917,4.233204679353104,0.00269882426910065,0.002704321939400679,3.9516618729550474,3.9730710594532868,Respiratory conditions
528157,3.9729918080834783,1400,124759,4.233418029961766,4.222008473214506,4.244850796690491,0.0026951169637654095,0.0027005995268622974,3.9622841304646115,3.9837212678806164,Respiratory conditions
529582,3.983993099998379,1405,124759,4.244840051619523,4.233415103158288,4.256288210047676,0.002691490921283555,0.0026969587284649647,3.9732702187392768,3.994737764963564,Respiratory conditions
531080,3.995323341306987,1410,124759,4.256847201404308,4.245406095051233,4.268311517709074,0.0026876948623622003,0.002693147243101332,3.9845851312890805,4.006083335348927,Respiratory conditions
532602,4.0068185291709675,1415,124759,4.26904672208017,4.25758922228548,4.280527431811144,0.002683854391995798,0.002689291188028967,3.996064811663522,4.017594030933498,Respiratory conditions
534025,4.017950650236793,1420,124759,4.2804527128303365,4.268979907096239,4.291948728486376,0.0026802785835499865,0.0026857008889692576,4.007181423159203,4.028741663869969,Respiratory conditions
535451,4.028901865986566,1425,124759,4.291882749941888,4.280394626443587,4.303394083347811,0.002676709539294114,0.002682117400825729,4.018117665929,4.039707853787548,Respiratory conditions
536866,4.039642666125871,1430,124759,4.303224617061695,4.291721314107033,4.31475112990983,0.0026731820851399416,0.0026785756900612415,4.028843965720416,4.05046315476789,Respiratory conditions
538342,4.050445085683592,1435,124759,4.315055426862992,4.303536311373496,4.326597752231259,0.002669517387374632,0.00267489620096447,4.039632352100753,4.061279605855502,Respiratory conditions
539758,4.061631291993405,1440,124759,4.326405309436594,4.3148710445586085,4.337962784179304,0.0026660157921005157,0.002671380491675414,4.0508029188272605,4.072481454591214,Respiratory conditions
541115,4.071965694304386,1445,124759,4.337282280236296,4.325733515829888,4.348854254494019,0.002662672996644033,0.0026680242396150754,4.061123381206901,4.082829797479671,Respiratory conditions
542524,4.08306407554735,1450,124759,4.348576054633333,4.337012254305418,4.3601630647986935,0.0026592153805367596,0.002664552722497473,4.072206328757938,4.093943615045982,Respiratory conditions
543895,4.093793413794381,1455,124759,4.3595652417861634,4.347986829778556,4.371166863617773,0.002655863914279642,0.002661187799280792,4.0829208555941685,4.104687766879946,Respiratory conditions
545346,4.104941817089981,1460,124759,4.371195665242587,4.359601808985916,4.382812731309087,0.002652330653797875,0.002657640370316236,4.094054154076456,4.115851276180878,Respiratory conditions
546751,4.115560847336917,1465,124759,4.382457377824445,4.37084858650388,4.394089378941168,0.002648922811960863,0.002654218880845715,4.104659044324394,4.126484446643189,Respiratory conditions
548126,4.126260429945301,1470,124759,4.393478626792456,4.3818552378740385,4.405125225493703,0.0026456004241230398,0.002650883204534774,4.115343993601796,4.137198664416579,Respiratory conditions
549390,4.1359268822773,1475,124759,4.40361016038923,4.3919733684407,4.415270162108382,0.0026425572484149013,0.0026478278717844816,4.124997458715624,4.146878104751856,Respiratory conditions
550764,4.146381439680878,1480,124759,4.414623393903446,4.402972049999559,4.426297947564732,0.002639261124737556,0.002644518596401503,4.135438056338796,4.157346622505888,Respiratory conditions
552058,4.15638257014435,1485,124759,4.424995391114068,4.413330359118113,4.436683632855015,0.002636168168531846,0.0026414133141060793,4.145425646716695,4.167361294403648,Respiratory conditions
553336,4.16589308352409,1490,124759,4.435239141063971,4.423560605962793,4.446940885897931,0.002633124106669199,0.0026383571351582687,4.154923770020057,4.176884197265313,Respiratory conditions
554657,4.17622297363745,1495,124759,4.445827555527056,4.434135079370147,4.457543241404169,0.0026299886828431997,0.0026352092452502068,4.165239554479753,4.187228195027806,Respiratory conditions
556052,4.187385962393311,1500,124759,4.457009113570964,4.4453019334164114,4.468739503432489,0.002626689750062716,0.0026318972123720885,4.176386998606335,4.19840673183486,Respiratory conditions
557348,4.196945516446453,1505,124759,4.467397141689177,4.455676317565022,4.479141175508052,0.002623636035126107,0.0026288313857931265,4.185934258952043,4.207978578544552,Respiratory conditions
558591,4.206485909767595,1510,124759,4.477360350756258,4.465626455528873,4.489117455666655,0.002620717187841083,0.0026259009749821,4.195461899843456,4.2175317252193025,Respiratory conditions
559924,4.216644800651337,1515,124759,4.488044950664882,4.476297054065434,4.4998160569348284,0.0026175978022921187,0.0026227692457051525,4.205607320488105,4.227704086954548,Respiratory conditions
561228,4.226453983408343,1520,124759,4.498497102413453,4.486735525165244,4.510281889319963,0.0026145570354817018,0.0026197164604569,4.215403678410883,4.237526094478042,Respiratory conditions
562500,4.236271601289309,1525,124759,4.508692759640587,4.4969178527697125,4.520490876157905,0.0026116010778727337,0.0026167488330384055,4.22520814980922,4.247356860058417,Respiratory conditions
563774,4.246038225736837,1530,124759,4.518904447775311,4.507116205421625,4.530715899763604,0.0026086505014482285,0.002613786621247916,4.2349617959901,4.257136463644575,Respiratory conditions
565153,4.256626441077522,1535,124759,4.529957758558501,4.518155098614096,4.541783628124746,0.0026054679918606997,0.0026105915764671342,4.2455359371319865,4.267738754208766,Respiratory conditions
566525,4.267052897968839,1540,124759,4.540954961165126,4.529137974261328,4.55279515767811,0.002602313170876785,0.0026074243444920626,4.2559486900116275,4.278178915574239,Respiratory conditions
567796,4.276812326089575,1545,124759,4.551142602938465,4.539312359228456,4.562996056245979,0.0025994007971473017,0.0026045005269358964,4.2656951767198885,4.287951286046481,Respiratory conditions
569145,4.287206934185212,1550,124759,4.561955450107808,4.550111152255801,4.5738229575449605,0.002596320367777182,0.0026014080073648933,4.276075971501111,4.298359708633032,Respiratory conditions
570472,4.297495586883445,1555,124759,4.572591957293662,4.560733850741102,4.584473273419255,0.002593300837535952,0.0025983766398926947,4.2863508879786725,4.308662099026445,Respiratory conditions
571749,4.307330420134636,1560,124759,4.58282769178977,4.570956311990411,4.594722281150548,0.0025904050070717434,0.002595469470101878,4.296172689847206,4.3185099647377365,Respiratory conditions
573040,4.31716393125873,1565,124759,4.593175642639008,4.581290859134613,4.605083635693116,0.002587487270041893,0.0025925403208109047,4.305993324543914,4.32835635282207,Respiratory conditions
574395,4.327667114763859,1570,124759,4.60403658253112,4.592137747076623,4.615958627523088,0.0025844354711785514,0.002589476599122377,4.31648253836501,4.338873507486332,Respiratory conditions
575705,4.337505288756863,1575,124759,4.6145368270024605,4.602624422016927,4.626472441513672,0.0025814952685667115,0.002586524923014897,4.3263080393765545,4.348724354289941,Respiratory conditions
577008,4.347625840712508,1580,124759,4.624980963297237,4.613055076596029,4.636930059512431,0.002578580711109783,0.0025835990050594366,4.336415136580524,4.358858362508944,Respiratory conditions
578344,4.357779213764742,1585,124759,4.635689609567246,4.623749915506159,4.647652513130371,0.002575602567619136,0.0025806092665125627,4.346555306432652,4.3690249391851985,Respiratory conditions
579735,4.3685221522769915,1590,124759,4.646839105795975,4.634885052893805,4.65881636818779,0.0025725127619029846,0.0025775074451957177,4.357284073289603,4.379782050648988,Respiratory conditions
581024,4.378145929353026,1595,124759,4.657171025737622,4.645203682277049,4.669161578676395,0.002569659433685435,0.0025746430338305696,4.366895585363612,4.389418092271128,Respiratory conditions
582302,4.387873990013829,1600,124759,4.667414775687526,4.655434269633257,4.679418491208684,0.0025668398096255047,0.0025718124696534343,4.376611020376641,4.399158779056615,Respiratory conditions
583606,4.397754619827801,1605,124759,4.677866927436097,4.665873005884052,4.689884058443528,0.00256397236990634,0.002568933916642694,4.386478898492934,4.409052160827748,Respiratory conditions
584914,4.408031936023922,1610,124759,4.688351140999847,4.676343777846474,4.7003817135971095,0.0025611057687997705,0.0025660562179428805,4.396742500003517,4.419343193782247,Respiratory conditions
586225,4.417710282708312,1615,124759,4.6988594009249836,4.68683858041345,4.710903430868918,0.002558242221328784,0.0025631815971263005,4.4064087097414895,4.429033676406386,Respiratory conditions
587594,4.427998250736326,1620,124759,4.709832557170224,4.69779769998424,4.721890623776655,0.002555262217902522,0.002560190083206679,4.416683554105281,4.439334767946317,Respiratory conditions
588980,4.438471026290763,1625,124759,4.7209419761299785,4.708892924612127,4.733014237056217,0.0025522557952997343,0.002557172061694139,4.427142912891642,4.449820960395833,Respiratory conditions
590359,4.449126654329165,1630,124759,4.731995286913168,4.719932129317257,4.744081653905511,0.0025492750656943503,0.0025541798458186245,4.437784606685168,4.4604905239611465,Respiratory conditions
591728,4.459364376692803,1635,124759,4.74296844315841,4.730891298063357,4.755068797638065,0.002546326259554583,0.002551219689666951,4.448009380079508,4.470741194894021,Respiratory conditions
593084,4.469800017548192,1640,124759,4.7538373985043165,4.741746414676879,4.76595159170468,0.0025434155217934126,0.0025482977613359497,4.458431458804247,4.481190398926529,Respiratory conditions
594465,4.4805134064511645,1645,124759,4.764906740195096,4.752801678747105,4.7770350110041635,0.002540461358010961,0.0025453322531493504,4.469130835278025,4.491917801735273,Respiratory conditions
