BIRTH_YEAR,NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr
2009,142111,5.345427747975518,1220,124759,1.1390841542493928,1.1331694545285116,1.1450220739744856,0.005192504608914293,0.005212889410269836,5.317671589757537,5.373292871676302
2009,142594,5.365151001583265,1225,124759,1.1429556184323375,1.137030863036766,1.1489035937968273,0.005183714310532707,0.005204030032809085,5.337339591558189,5.39307140852606
2009,143029,5.382186958625281,1230,124759,1.1464423408331263,1.140508543650616,1.152399357952922,0.0051758356885164315,0.005196089596155854,5.3543296432825604,5.41015328428556
2009,143470,5.398948474681895,1235,124759,1.1499771559566845,1.1440342062973787,1.155943325521353,0.005167884969298991,0.005188076592447692,5.371047330009567,5.4269586328872235
2009,143909,5.415437159161015,1240,124759,1.1534959401726528,1.147543893504751,1.1594712067142856,0.005160006603066876,0.005180136603461703,5.38749346766125,5.443489863412932
2009,144355,5.433021537313425,1245,124759,1.1570708325651857,1.151109558031775,1.1630553269403394,0.0051520394133476154,0.005172107192336944,5.40503039621962,5.461121707082685
2009,144822,5.45075950761174,1250,124759,1.1608140494874117,1.154843127857578,1.166808190925652,0.0051437365290939,0.005163739567837896,5.422722236821132,5.478905810155963
2009,145248,5.467306351044746,1255,124759,1.164228632804046,1.1582489245960033,1.170231560790227,0.005136197512717668,0.005156141858255789,5.439225185763244,5.495496558173276
2009,145708,5.485181855029729,1260,124759,1.167915741549708,1.1619265599437798,1.1739281429012376,0.005128093913676553,0.005147975267078631,5.457053327343542,5.51341943555485
2009,146177,5.502992850097335,1265,124759,1.1716749893795237,1.1656761644095295,1.1776970340621058,0.005119871145471001,0.005139688682585181,5.474818235790388,5.531276520169327
2009,146621,5.519937393888236,1270,124759,1.1752338508644666,1.1692259108139427,1.1812650105964702,0.005112123043515725,0.005131880542384975,5.491718794738176,5.548265053195115
2009,147075,5.5365136592108435,1275,124759,1.178872866887359,1.1728556207214313,1.1849133327031025,0.0051042367119834035,0.005123933195351712,5.508253982935102,5.5648823853357925
2009,147498,5.552717869067311,1280,124759,1.1822634038426085,1.1762374999179945,1.1883125273876696,0.005096921637791139,0.0051165616100440035,5.524416101211912,5.581128692147586
2009,147918,5.569127361870336,1285,124759,1.1856298944364736,1.1795954064298313,1.191687602034526,0.005089689484854358,0.005109273666662702,5.54078223289681,5.597581557646631
2009,148384,5.5873221516997464,1290,124759,1.1893650959049047,1.18332109790467,1.1954323134644773,0.005081701170687409,0.005101223821400697,5.5589290501804465,5.615824332557837
2009,148789,5.602477640962668,1295,124759,1.192611354691846,1.1865591036903052,1.198686825224973,0.005074789014653184,0.00509425850192142,5.5740462489754705,5.631018110316967
2009,149241,5.6190113791188105,1300,124759,1.1962343398071482,1.1901728913006282,1.202319007814416,0.005067107927613262,0.005086518422676819,5.590539242014328,5.647592584015929
2009,149718,5.637587654729635,1305,124759,1.2000577112673234,1.1939865716365086,1.206152070366493,0.005059039722684177,0.005078388349118306,5.609066874844244,5.666217514192547
2009,150185,5.653869358597465,1310,124759,1.2038009281895494,1.1977203155471396,1.2099047602687498,0.0050511778982881205,0.005070466333981174,5.625310658653509,5.682537112836961
2009,150597,5.669761938226238,1315,124759,1.2071032951530551,1.2010143373854298,1.2132154723297464,0.0050442723436135185,0.005063507987455388,5.641162114886371,5.698470823087417
2009,151089,5.687213615055991,1320,124759,1.2110468984201541,1.204947990055727,1.2171690261606873,0.0050360629075417085,0.005055235886008805,5.658572449521941,5.71596382141422
2009,151542,5.703967778885241,1325,124759,1.2146778989892513,1.2085698431109544,1.2208091742134495,0.005028539568703334,0.005047655209088861,5.675285151210508,5.732759441556806
2009,152044,5.723132524870568,1330,124759,1.2187016567942994,1.2125834798920132,1.2248430530091727,0.005020241720504109,0.005039294219905941,5.694401016197239,5.751973073522904
2009,152494,5.7403707861873885,1335,124759,1.2223086110020118,1.216181375661133,1.2284590656257541,0.005012838235554812,0.005031834487937011,5.7115952360241264,5.769255381882872
2009,152933,5.756866960110732,1340,124759,1.2258273952179803,1.219691335737375,1.2319866739525782,0.005005647209829339,0.005024588909193542,5.7280501150744945,5.785792849990207
2009,153390,5.774222303045894,1345,124759,1.2294904576022572,1.2233452256162964,1.2356589088122882,0.004998194128277429,0.005017079369660772,5.7453616190354415,5.803192034638341
2009,153836,5.790867092329021,1350,124759,1.23306534999479,1.226911179451178,1.2392427397333985,0.004990952461390546,0.005009782927267154,5.761965149960976,5.819878079422244
2009,154282,5.807859899746398,1355,124759,1.2366402423873228,1.2304771462340043,1.2428265577066904,0.004983742192814911,0.005002518199977791,5.778915023314074,5.836913824597801
2009,154736,5.825205998766877,1360,124759,1.240279258410215,1.2341070897870048,1.246474646170136,0.004976434606446285,0.004995155500594467,5.796217242044935,5.854303808553713
2009,155209,5.842724913554329,1365,124759,1.2440705680552104,1.237888961422649,1.250275393794054,0.004968855297513297,0.0049875191152084705,5.813693258915701,5.871865615745586
2009,155657,5.859272338408184,1370,124759,1.247661491355333,1.241470958803245,1.25387524298501,0.0049617084401339774,0.00498031851806773,5.83020033739366,5.88845338093756
2009,156081,5.875312136931078,1375,124759,1.2510600437643777,1.2448610752906546,1.2572822312886482,0.004954972788572765,0.00497353228990373,5.846200125168213,5.904533191557368
2009,156534,5.892094026215386,1380,124759,1.254691044333475,1.248483075603781,1.2609222320849465,0.004947806679366,0.004966312447684482,5.862941084037025,5.921356006120706
2009,156969,5.908608206891399,1385,124759,1.2581777667342637,1.2519611676237081,1.2644175848390868,0.00494095450970451,0.004959408972087644,5.879414042525482,5.937911411445207
2009,157388,5.924264910677548,1390,124759,1.2615362418743337,1.2553113411217627,1.2677843615947828,0.004934381229763409,0.004952786541562981,5.895032329102154,5.953606530195805
2009,157806,5.939854230133039,1395,124759,1.264886701560609,1.25865352998258,1.2711430920802937,0.004927849719930159,0.004946206258604631,5.910583521128652,5.969233974301322
2009,158236,5.955782281032884,1400,124759,1.268333346692423,1.2620916782711893,1.2745982340284465,0.004921157704723877,0.0049394643390566475,5.926472937172921,5.985200655221232
2009,158652,5.972811842905436,1405,124759,1.2716677754711083,1.2654178978283428,1.2779408720027763,0.004914709457389656,0.004932968069702013,5.9434572080539,6.002275533012827
2009,159114,5.989306417543056,1410,124759,1.2753709151243597,1.2691119331131628,1.2816531159958278,0.004907577816753486,0.004925783391301075,5.959913430230583,6.018808443620003
2009,159573,6.0069080489987075,1415,124759,1.2790500084162264,1.2727819942356977,1.2853412414287047,0.004900523153344106,0.004918676338752632,5.97747105702458,6.03645408548838
2009,159994,6.023457030101031,1420,124759,1.2824245144638864,1.2761482272900426,1.288724020443809,0.004894079224980775,0.004912184622855693,5.993977754187449,6.053045363100725
2009,160435,6.040265424701786,1425,124759,1.2859593295874445,1.2796743880680728,1.292267489885906,0.004887356368718178,0.004905411977908452,6.010744495009622,6.069895415065865
2009,160818,6.054707532364254,1430,124759,1.2890292483908976,1.2827368003851611,1.2953449151523733,0.004881540130754497,0.004899552721056981,6.025151234565036,6.084372891129653
2009,161240,6.07064640508188,1435,124759,1.2924117698923525,1.286111061375068,1.298735697139745,0.0048751556307858376,0.004893121058406358,6.041051059077636,6.1003508128447255
2009,161641,6.086401655636791,1440,124759,1.295625966864114,1.2893174189137842,1.301957733520289,0.004869112005835093,0.004887032845984288,6.056766284262995,6.116146100441741
2009,162012,6.099817689469113,1445,124759,1.298599700222028,1.2922839079853985,1.3049387111421358,0.0048635405010101565,0.004881420286038869,6.070150979087601,6.129593463279626
2009,162423,6.115138910719748,1450,124759,1.3018940517317388,1.2955702438311543,1.3082410782911118,0.004857390578114079,0.004875225100637344,6.085435292590959,6.144951589431173
2009,162835,6.1318991250507295,1455,124759,1.3051964186952445,1.2988645858000103,1.3115514702246114,0.004851249056876739,0.0048690384361610405,6.102151755203464,6.161755577577264
2009,163246,6.147837392158005,1460,124759,1.308490770204955,1.3021509419022355,1.3148538171173045,0.004845145603683992,0.004862890176407422,6.118050224845226,6.17773365021848
2009,163674,6.164073458783651,1465,124759,1.3119213844291795,1.305573240699413,1.3182927467431578,0.004838814127973566,0.004856512280078791,6.134246653045422,6.194009357231542
2009,164081,6.180451672706974,1470,124759,1.3151836741237106,1.3088276330460444,1.32156293376151,0.004832816284692046,0.0048504705185378845,6.150582685216364,6.210429771336687
2009,164437,6.193633573468671,1475,124759,1.318037175674701,1.311674234869894,1.3244233350186527,0.004827588267037877,0.004845204264198959,6.163733260699062,6.223642993269727
2009,164863,6.210230838423739,1480,124759,1.3214517589913353,1.3150805715801854,1.3278461649166047,0.00482135451998109,0.004838924979108024,6.180289113900779,6.2402816795538145
2009,165198,6.223010507139893,1485,124759,1.3241369360126323,1.3177592710750183,1.330537819444754,0.0048164693274239225,0.004834004141140109,6.193037567908017,6.253092565701766
2009,165549,6.236656230546108,1490,124759,1.3269503602946482,1.3205659154980827,1.333358023565237,0.004811366715442064,0.004828864336090093,6.206649390342805,6.266772197394246
2009,165893,6.249662853426268,1495,124759,1.3297076764000995,1.3233165939257223,1.3361219773284867,0.004806381573790442,0.004823842895870613,6.219624589045157,6.279810245183355
2009,166266,6.263716120201658,1500,124759,1.3326974406656034,1.3262991687137866,1.3391189310498002,0.0048009936513580985,0.004818415784598237,6.233644058874661,6.29389730882548
2009,166658,6.278228760520926,1505,124759,1.3358394985532105,1.3294336795896307,1.3422685359265178,0.0047953507667034085,0.004812731903997723,6.248122451420622,6.308444192377281
2009,166995,6.291069608812737,1510,124759,1.3385407064820976,1.3321284064908518,1.3449762248636588,0.004790515492127448,0.004807861539358626,6.2609321423896676,6.321316200426376
2009,167376,6.306369768322748,1515,124759,1.3415945943779608,1.3351749750423643,1.348037432081998,0.0047850664891602645,0.004802373035070681,6.276193369676093,6.336655308447326
2009,167727,6.319518660784009,1520,124759,1.3444080186599765,1.3379816636752935,1.350857591993014,0.0047800629685981946,0.004797333282395888,6.289310963654231,6.3498354979841105
2009,168062,6.332557670257917,1525,124759,1.3470931956812735,1.340660418655749,1.3535491910360402,0.004775302144014837,0.004792538018501147,6.302317794038037,6.36290669364698
2009,168428,6.346303593752193,1530,124759,1.350026851770213,1.3435870657375428,1.3564898561113097,0.004770116997470105,0.0047873154023730215,6.31603098310853,6.376685350694698
2009,168787,6.3596986688882735,1535,124759,1.352904399682588,1.3464577460893001,1.359374271563951,0.004765047400836579,0.00478220921070319,6.329394403275984,6.390112078439928
2009,169150,6.374214463882961,1540,124759,1.3558140094101427,1.3493604191594004,1.3622908179284474,0.00475993772445972,0.004777062689536939,6.343873599992527,6.404664485973483
2009,169517,6.388768971589009,1545,124759,1.3587556809528771,1.3522950851701476,1.3652394949824975,0.004754788423919433,0.004771876298668634,6.358391726839802,6.419255386822204
2009,169876,6.403201927958806,1550,124759,1.3616332288652522,1.3551657875931398,1.3681238883640996,0.004749767510816547,0.00476681925885178,6.372788207476189,6.433724834227317
2009,170231,6.418209324627529,1555,124759,1.3644787149624475,1.3580045115830208,1.37097613654874,0.004744818155411756,0.004761834329142567,6.387756088498803,6.448771774121163
2009,170591,6.4321605368873875,1560,124759,1.3673642783286175,1.3608832247976,1.3738685500464158,0.0047398148640679875,0.0047567951136976835,6.401673286766577,6.462757006699772
2009,170936,6.445621662894682,1565,124759,1.3701296098878637,1.363641998407472,1.3766404395358474,0.004735034870841712,0.004751980835241224,6.415101419556623,6.476251133507973
2009,171300,6.459095343190161,1570,124759,1.3730472350692133,1.366552711647703,1.3795649766381328,0.004730007282803331,0.004746917223565829,6.428543775176551,6.489756134123405
2009,171698,6.472980931399094,1575,124759,1.3762373856795902,1.3697353130954526,1.3827626763891423,0.004724528378457655,0.004741399105598263,6.4423991492954835,6.503671917397784
2009,172044,6.486038280153624,1580,124759,1.3790107326926313,1.3725021043751007,1.3855425791165177,0.004719780755311454,0.004736617539685434,6.455425601500741,6.51676016283447
2009,172422,6.500491442846995,1585,124759,1.3820405742271098,1.3755247913959854,1.3885795751438341,0.0047146103758699655,0.004731410234016599,6.469844158442294,6.531247934585818
2009,172779,6.514452119979765,1590,124759,1.384902091231895,1.3783795585576346,1.3914478419722152,0.004709742815435051,0.004726507947213506,6.483770725911195,6.545242729696591
2009,173150,6.529281688193834,1595,124759,1.387875824589809,1.3813462847574818,1.3944285824679536,0.004704700317304768,0.004721429512673632,6.4985633745636155,6.560109231453032
2009,173458,6.541641202111274,1600,124759,1.3903445843586435,1.383809232964043,1.3969031537823051,0.00470052637894454,0.004717225857133139,6.510892045079159,6.57249960113796
2009,173803,6.554303276620199,1605,124759,1.3931099159178897,1.3865680609420425,1.3996749889040823,0.004695864196427641,0.004712530512617157,6.5235251585309895,6.585190630800218
2009,174160,6.567060707190823,1610,124759,1.395971432922675,1.3894228549459688,1.4025432288904185,0.004691054431533475,0.004707686570623126,6.536254267958206,6.597976370690532
2009,174550,6.58185769569864,1615,124759,1.3990974599026924,1.3925415453418861,1.405676592433511,0.004685816927479986,0.0047024118900739304,6.551016315493872,6.612808301585668
2009,174896,6.594464321637749,1620,124759,1.4018708069157335,1.3953083903463055,1.4084564414365797,0.004681184982991437,0.004697747102199278,6.563594414284426,6.625443447295279
2009,175278,6.608973314119134,1625,124759,1.4049327102653917,1.3983631226434254,1.411525515818311,0.004676087028200268,0.004692613037441509,6.57806917973526,6.639986668457072
2009,175621,6.622223038200724,1630,124759,1.407682010917048,1.4011059910211487,1.4142812487255818,0.0046715237140917045,0.004688017433876731,6.591287166237765,6.653268135254829
2009,175982,6.63643053817905,1635,124759,1.410575589737013,1.4039928067942373,1.4171815905732013,0.004666735331782454,0.004683195203611854,6.60546007330961,6.667510237844553
2009,176355,6.6499868122235775,1640,124759,1.4135653540025168,1.406975590484853,1.420178335393794,0.004661803219076338,0.0046782282634138615,6.618985882295538,6.681096968479851
2009,176745,6.665609983323108,1645,124759,1.4166913809825343,1.410094326630403,1.4233116531876449,0.00465666301121709,0.004673051797999285,6.634570483866568,6.696758724040438
2009,177104,6.6796924235221296,1650,124759,1.4195689288949094,1.4129651703430934,1.4261959052807704,0.004651946388370703,0.00466830194080112,6.648618852477099,6.710875244626813
2009,177470,6.694026403441475,1655,124759,1.4225025849838489,1.4158919985010507,1.4291363892814481,0.004647152527229443,0.004663474335742328,6.662918241723381,6.725243823776705
2009,177841,6.710085750370748,1660,124759,1.425476318341763,1.41885881783207,1.4321170366468108,0.0046423082758687605,0.0046585960212744346,6.678935463760013,6.741345329149835
2009,178186,6.72331763876662,1665,124759,1.428241649901009,1.4216177263738876,1.4348887912054569,0.004637817086191675,0.004654073282982945,6.692136121345654,6.754608451762212
2009,178532,6.736826198115174,1670,124759,1.4310149969140502,1.4243846379941467,1.437668573593251,0.00463332594990388,0.004649550629133263,6.705612286471455,6.768149412602981
2009,178873,6.749768903351919,1675,124759,1.433748266658117,1.4271115714410414,1.4404081796167731,0.0046289124607242485,0.004645106197184532,6.718524813968184,6.781122296714442
2009,179225,6.763209628296364,1680,124759,1.4365697063939276,1.4299264768148776,1.4432361536963225,0.004624369809193429,0.004640531728271687,6.731934045878024,6.794594517161426
2009,179587,6.7770886293728925,1685,124759,1.4394713006676874,1.4328213577807336,1.4461444612592886,0.004619712031680818,0.004635841359606118,6.745780431492011,6.8085061371386555
2009,179951,6.7910075218084165,1690,124759,1.442388925849037,1.435732239382923,1.4490688300010546,0.004615042688431351,0.004631139377394742,6.759666732197812,6.822457624154847
2009,180299,6.804003347511797,1695,124759,1.445178303769668,1.4385151765197854,1.4518646486875872,0.004610591808984465,0.004626657416927963,6.772632865409456,6.835483140064365
2009,180657,6.817649065990176,1700,124759,1.448047836228248,1.4413780895975599,1.4547408005086468,0.00460602644734513,0.0046220602061269244,6.786246794083508,6.849160650437428
2009,180999,6.830895250616154,1705,124759,1.4507891214261095,1.4441130573756424,1.4574884031088307,0.004601677770994423,0.004617681221744921,6.799461671785402,6.8624381473426315
2009,181344,6.84385026784108,1710,124759,1.4535544529853557,1.446872022143437,1.4602601014419692,0.004597303409028865,0.004613276401748284,6.8123870116738505,6.87542284077881
2009,181690,6.856526920433655,1715,124759,1.456327799998397,1.4496389899903053,1.4630398276036227,0.0045929288777561625,0.004608871440367409,6.825035379939683,6.888127771537352
2009,182059,6.8707792643357415,1720,124759,1.4592855024487212,1.4525898959153705,1.4660043265605334,0.004588277291945518,0.004604187529128299,6.8392542238592196,6.902413620539989
2009,182433,6.885301805709908,1725,124759,1.4622832821680198,1.455580794040205,1.4690089878554287,0.004583577073983595,0.004599454681200426,6.853742494205798,6.916970439331658
2009,182838,6.901530098222237,1730,124759,1.4655295409549611,1.458819608783522,1.472262690665628,0.0045785035264911365,0.004594345949710049,6.869931418329341,6.933238115075806
2009,183184,6.914106860817627,1735,124759,1.4683028879680022,1.461586602721767,1.4750423907361196,0.004574182412410815,0.004589994900469256,6.8824804748173465,6.9458425760500795
2009,183506,6.927748478445958,1740,124759,1.4708838640899655,1.4641616718325083,1.4776292738532062,0.004570172004447269,0.004585956735213797,6.896087476295912,6.959518833240554
2009,183889,6.942715573850864,1745,124759,1.4739537828934186,1.4672245713388201,1.4807062119347072,0.004565415573199882,0.004581167414919451,6.911019192049708,6.974521316208843
2009,184220,6.955770423236585,1750,124759,1.476606898099536,1.4698716261457039,1.4833653875236052,0.004561316869439439,0.004577040397662922,6.924042950265128,6.987607265460608
2009,184557,6.967920776101426,1755,124759,1.4793081060284228,1.472566669410074,1.4860727601003034,0.004557155193618041,0.004572849999478524,6.936166879747897,6.999784032618788
2009,184921,6.981870609138618,1760,124759,1.4822257312097724,1.475477642341483,1.488997037513601,0.004552672866353273,0.004568336766291298,6.950084436260003,7.013766145339834
2009,185265,6.9942375500743506,1765,124759,1.4849830473152237,1.4782286777200595,1.4917606343289718,0.004548448958643498,0.0045640837624386565,6.96242461757321,7.026159836107284
2009,185618,7.008107718075056,1770,124759,1.4878125025048292,1.481051693920353,1.4945965284905391,0.004544126745200675,0.004559731803764641,6.976261988360104,7.0400628097213716
2009,185955,7.020618419698575,1775,124759,1.4905137104337163,1.4837467604223815,1.4973038778297671,0.004540011919357443,0.004555588686316102,6.988744728391883,7.052601469542297
2009,186323,7.035118529596876,1780,124759,1.4934633974302456,1.486689747406639,1.5002602648205825,0.004535531326219202,0.004551077316010599,7.003210529122224,7.067135897952371
2009,186679,7.0499997699464005,1785,124759,1.4963168989812359,1.4895367737174887,1.503120241594365,0.004531209443910842,0.004546725775643605,7.01805474440925,7.082054185618698
2009,186999,7.061544128645161,1790,124759,1.498881844195609,1.4920959037585204,1.505691001966528,0.00452733513543253,0.004542824904636193,7.029574151801138,7.0936234871779575
2009,187362,7.074901631260905,1795,124759,1.5017914539231638,1.4949989229189442,1.50860720224362,0.004522952229136298,0.004538411976344218,7.042902189156874,7.107010449555677
2009,187717,7.088106499270991,1800,124759,1.5046369400203592,1.4978379698676842,1.5114591274721143,0.004518678208567009,0.004534108707754312,7.0560776268927325,7.120244744670825
2009,188043,7.0993095282551515,1805,124759,1.5072499779575022,1.5004451000321224,1.5140780731662498,0.00451476399064285,0.004530167728382034,7.067257821238558,7.131470591173848
2009,188418,7.113573151886353,1810,124759,1.510255773130596,1.5034441057842676,1.5170906577422687,0.004510273999620922,0.004525647068049167,7.081488987854999,7.145766673364541
2009,188772,7.127893649912849,1815,124759,1.5130932437739963,1.506275173410968,1.5199345313854045,0.004506047721171813,0.004521391949609399,7.095775020974904,7.160121650879237
2009,189110,7.140809019878797,1820,124759,1.515802467156678,1.5089782887792742,1.5226498627663088,0.004502023532264466,0.00451734032500614,7.108660929631896,7.173066484417463
2009,189455,7.153172966267847,1825,124759,1.5185677987159243,1.5117373914534216,1.5254214231942105,0.004497927104919783,0.004513215994756047,7.120998515696691,7.185456780912463
2010,10,2.2235254234080523e-4,5,124759,8.015453794916599e-5,3.843721652251487e-5,1.4740704912685878e-4,0.5204611303867567,0.8390356042017777,1.0662668680974057e-4,4.089142420495241e-4
2010,29,0.0010330336208927242,10,124759,0.00023244816005258139,1.5567418092119953e-4,3.338343321009834e-4,0.33028430560179545,0.4361668082271237,6.918388287528624e-4,0.0014836085981088122
2010,67,0.0030790599609053955,15,124759,5.370354042594121e-4,4.1619506188091083e-4,6.820159798314857e-4,0.22501373544476783,0.2699646511611392,0.002386229177443652,0.003910297309155451
2010,97,0.004620218113631948,20,124759,7.774990181069101e-4,6.30499327296887e-4,9.484828664257796e-4,0.1890673652140997,0.21991519517952407,0.003746685648173098,0.005636274281863291
2010,139,0.006544633743297145,25,124759,0.0011141480774934072,9.366345650379517e-4,0.0013155183939031066,0.15932667842036094,0.1807392755752352,0.005501898987499798,0.007727506104965911
2010,183,0.008686761422123008,30,124759,0.0014668280444697377,0.0012619977443299975,0.0016954317022807653,0.13964165800619585,0.1558489822122732,0.007473727654433491,0.010040584348481717
2010,248,0.012151937749173256,35,124759,0.0019878325411393167,0.0017481083129002879,0.0022512500116512787,0.12059578625352012,0.13251492017581398,0.010686465261807877,0.013762250809986411
2010,313,0.01530933379224381,40,124759,0.0025088370378088956,0.002238566725803289,0.0028027467993210573,0.10772732861184497,0.11714980171404402,0.013660100159978338,0.017102819210379285
2010,370,0.017957127234966966,45,124759,0.0029657179041191416,0.0026711920081588392,0.0032838482086830958,0.09931015203813882,0.10726923964079556,0.016173802199094194,0.019883374619594895
2010,456,0.02256944621620481,50,124759,0.003655046930481969,0.003327228297157599,0.004006430058741662,0.0896893089362173,0.09613642039155919,0.020545208182000278,0.024739191985650562
2010,535,0.026040718533048502,55,124759,0.00428826778028038,0.003932544818696227,0.004667527375190175,0.08295259993322883,0.08844121084364692,0.02388057322660271,0.02834379121134991
2010,625,0.030266030569265624,60,124759,0.005009658621822875,0.004624554706061968,0.005418274084764078,0.07687228708226393,0.08156553046573063,0.02793941157850446,0.032734695407739794
2010,741,0.03619237389684785,65,124759,0.0059394512620332,0.005519446124943949,0.006382942598645233,0.07071446814860706,0.074668739088233,0.033633049425696726,0.03889481282033536
2010,834,0.04027736991808776,70,124759,0.006684888464960443,0.006238837362262781,0.007154409377444904,0.06672528719599238,0.07023616249478276,0.037589850842804126,0.04310629781651704
2010,937,0.04538860964056349,75,124759,0.007510480205836854,0.007037226220157863,0.008007188768887197,0.06301248025541642,0.0661353934019187,0.04252856077176668,0.048390403195108275
2010,1065,0.05093096816150118,80,124759,0.008536458291586177,0.008031406397131112,0.009064948996895646,0.059164102629407946,0.061909832773430956,0.04791768313417902,0.054084095883368655
2010,1226,0.057934859414356776,85,124759,0.00982694635256775,0.009284502717515875,0.010392812579665449,0.055199612940813186,0.05758311959745655,0.05473687759890385,0.061270929352875515
2010,1381,0.06436921473832859,90,124759,0.011069341690779824,0.010493158203858538,0.01166893491041994,0.05205219090862611,0.05416701700874816,0.061018656084130755,0.06785590308789939
2010,1550,0.07135349545255708,95,124759,0.012423953382120729,0.011813076547829794,0.013058228183531384,0.04916927933503402,0.05105257416076901,0.06784509550311922,0.07499627507077884
2010,1790,0.08250624808924861,100,124759,0.014347662292900713,0.013690621559440347,0.015028087235322599,0.04579427087473847,0.04742409798414082,0.07872793461539118,0.08641903248293697
2010,1997,0.09118647504660066,105,124759,0.01600686122844845,0.015312438191408838,0.016724658654658154,0.04338283609315211,0.04484310921206643,0.08723054714574167,0.09527556010577874
2010,2254,0.10243800410498599,110,124759,0.018066832853742016,0.01732860063778618,0.018828429199479187,0.04086118590525022,0.04215439152521018,0.09825226577548937,0.10675621583708866
2010,2485,0.11255945339104656,115,124759,0.01991840268036775,0.0191428819768198,0.020717279682829298,0.03893488428729931,0.04010748327971843,0.1081769640978245,0.11707392978590221
2010,2733,0.12411389355635648,120,124759,0.021906235221507066,0.021092564216480748,0.022743255247358166,0.03714335196343886,0.038209213832842065,0.11950388752443994,0.1288561878548779
2010,3039,0.13617461833563416,125,124759,0.024358964082751546,0.023500533577017542,0.025240735885561534,0.03524084615494194,0.03619906822861842,0.13137570956066014,0.14110401263577185
2010,3323,0.14858740510611715,130,124759,0.02663535296050786,0.025737358217707562,0.02755668280716457,0.03371439245170694,0.034590487613314694,0.14357787101698874,0.15372711590193486
2010,3617,0.16096570637568133,135,124759,0.028991896376213338,0.02805468799546789,0.029952434232995255,0.032326563553613845,0.033131253103194695,0.15576223823857552,0.16629870193454854
2010,3947,0.1750719497501252,140,124759,0.031636996128535814,0.03065762656918435,0.03263968961076525,0.03095646487335431,0.03169370056991695,0.16965234108737579,0.1806206277036972
2010,4272,0.18835009672033556,145,124759,0.03424201861188371,0.03322281732198406,0.035284538996287265,0.029764638044613875,0.030445646216714237,0.18274392426578676,0.19408453712996682
2010,4613,0.20336561521726632,150,124759,0.03697528835595027,0.035915891758290186,0.0380579995403017,0.028651476290369515,0.02928202138489054,0.1975388901145924,0.20932057151100972
2010,5020,0.22067968257638926,155,124759,0.04023757805048133,0.03913210493642458,0.04136636098351635,0.02747364944952319,0.028052954171815924,0.21461680633665348,0.2268703995983556
2010,5389,0.23847263738908595,160,124759,0.04319528050080555,0.042049622886698904,0.04436424408622508,0.026522749726912487,0.027062298748071038,0.23214768731089847,0.2449262551453498
2010,5787,0.25613476199289814,165,124759,0.04638543111118236,0.04519794457106055,0.04759621989181219,0.025600420469856035,0.026102781662795376,0.24957760438893345,0.26282059176145084
2010,6257,0.27594711549862005,170,124759,0.05015269439479316,0.04891762366511038,0.051411063425656364,0.0246262089123373,0.025090756260422304,0.2691515841835942,0.2828708373143625
2010,6739,0.29631841291420974,175,124759,0.05401614312394296,0.05273409554154263,0.05532148540311713,0.023734526536976237,0.024165780888483382,0.28928543567950277,0.30347917875391767
2010,7184,0.31503724102792563,180,124759,0.057583020062680845,0.05625907231765021,0.05893025950380897,0.022991981726374833,0.023396470689825172,0.307793910539084,0.3224080006038389
2010,7726,0.33927427465787047,185,124759,0.06192739601952565,0.06055413106309711,0.06332394937311918,0.022175402886237143,0.022551462573255934,0.3317507309283963,0.346925405764886
2010,8309,0.3648545214198579,190,124759,0.06660040558196202,0.06517598754516409,0.0680481088338679,0.02138752796399973,0.02173715368931588,0.35705118514019896,0.37278542022620315
2010,8815,0.3858033721077734,195,124759,0.07065622520218982,0.06918884749451484,0.07214688562284632,0.02076784746815914,0.02109736851057111,0.3777910665231377,0.3939428080217521
2010,9333,0.4078595923942993,200,124759,0.07480823026795662,0.07329813317549035,0.0763416077255229,0.02018624270427512,0.02049744329031516,0.39962643967296124,0.4162196712598125
2010,9885,0.4312381163379701,205,124759,0.07923276076275058,0.07767842572701134,0.08081037386740755,0.019617327741405458,0.01991112122649457,0.4227783768751818,0.4398245507498606
2010,10475,0.45577224071718836,210,124759,0.08396187850175138,0.0823616053003627,0.08558542752116247,0.019059521177284072,0.019336740058492376,0.44708544004322087,0.46458539006181326
2010,10997,0.47735995019421923,215,124759,0.08814594538269784,0.08650609625615553,0.08980906848862207,0.018603795324023936,0.01886783446139866,0.4684792433849197,0.48636669871298527
2010,11568,0.5017771083139743,220,124759,0.09272276949959522,0.09104069069504359,0.09442812041645647,0.018140946540202083,0.01839193248934063,0.4926743966169533,0.5110057590147814
2010,12175,0.5297098772838937,225,124759,0.09758814995310959,0.09586230676856018,0.09933726341090604,0.017684966723712496,0.01792342060626097,0.5203419757309062,0.5392040902137438
2010,12805,0.5585693703605098,230,124759,0.10263788584390705,0.10086775904008495,0.10443128115214216,0.01724632955236562,0.01747303438189018,0.548936098921415,0.5683292721734897
2010,13465,0.5866579344864917,235,124759,0.10792808534855201,0.10611271962112521,0.10976671786202664,0.016820142056297064,0.01703571880791544,0.5767902646899751,0.5966520740948361
2010,14122,0.6140270637588406,240,124759,0.11319423849181222,0.11133492792497553,0.11507681425512838,0.016425841028747966,0.0166313744268206,0.6039411528221891,0.6242391777644152
